summary_level,slide,cell_state,feature_type,marker_family,marker,display_marker,available,n_cells,n_other,mean_value,median_value,pct_detected,other_mean_value,delta_mean_value,log2_fc_raw_vs_other
slide,slide5,other/background,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,21865,35599,-0.367628253418765,-0.62718962619436,,0.225798246046273,-0.593426499465038,
slide,slide5,other/background,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,21865,35599,-0.187756365806161,-0.409536344505177,,0.115320456708101,-0.303076822514262,
slide,slide5,other/background,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,21865,35599,-0.159406424698246,-0.276704643329202,,0.0979078478616574,-0.257314272559903,
slide,slide5,other/background,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,21865,35599,-0.205123834194828,-0.295214188432631,,0.125987601749204,-0.331111435944033,
slide,slide5,other/background,module_score,t_cell,score_t_cell,T cell module,TRUE,21865,35599,-0.154143858151448,-0.265452628598213,,0.0946755655631164,-0.248819423714564,
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,ACTA2,ACTA2,TRUE,8347,65054,0.334340851377739,0,0.36312447585959,0.0521522311819198,0.282188620195819,2.2913422189864
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,TAGLN,TAGLN,TRUE,8347,65054,0.826151735671237,0.693147180559945,0.610039535162334,0.211274420527267,0.61487731514397,2.30307504721266
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,COL1A1,COL1A1,TRUE,8347,65054,1.27441795961814,1.09861228866811,0.806038097520067,0.257754347317906,1.01666361230023,2.70796858641582
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,COL1A2,COL1A2,TRUE,8347,65054,0.867147427714763,0.693147180559945,0.696058464118845,0.141748912842186,0.725398514872577,2.69235593221116
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,COL3A1,COL3A1,TRUE,8347,65054,1.23606149402943,1.09861228866811,0.819575895531329,0.20951448655267,1.02654700747676,2.82222975792691
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,DCN,DCN,TRUE,8347,65054,0.505976111409987,0.693147180559945,0.500419312327782,0.137565774658421,0.368410336751565,1.86391366652442
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,LUM,LUM,TRUE,8347,65054,0.31492383397375,0,0.341919252426021,0.0518301200891617,0.263093713884589,2.20500970768431
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,FN1,FN1,TRUE,8347,65054,0.513464369431225,0,0.487480531927639,0.0896453448466017,0.423819024584623,2.44438654635997
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,POSTN,POSTN,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,MMP2,MMP2,TRUE,8347,65054,0.363026482167278,0,0.386845573259854,0.063323182260492,0.299703299906786,2.23037855723558
slide,slide5b2,CAF/matrix-like,gene,caf_matrix,PDPN,PDPN,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,TGFB1,TGFB1,TRUE,8347,65054,0.0811229350837497,0,0.106265724212292,0.0583873674546442,0.0227355676291055,0.335739393176142
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,TGFB2,TGFB2,TRUE,8347,65054,0.0794288581470765,0,0.106145920690068,0.0662093140038207,0.0132195441432558,0.176446541744692
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,8347,65054,0.0930976307276986,0,0.117766862345753,0.0842441337489412,0.0088534969787574,0.121447166565016
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,8347,65054,0.117878980632296,0,0.147597939379418,0.14395927351746,-0.0260802928851641,-0.265178018000724
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,VIM,VIM,TRUE,8347,65054,0.454278885245188,0,0.444471067449383,0.165889610478696,0.288389274766492,1.46294528075533
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,ZEB1,ZEB1,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,SNAI1,SNAI1,TRUE,8347,65054,0.0574261347869179,0,0.0754762190008386,0.0402288425821806,0.0171972922047373,0.307214723031172
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,SNAI2,SNAI2,TRUE,8347,65054,0.0603874061932729,0,0.0793099317119923,0.0363638112612262,0.0240235949320467,0.440017085559722
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,MMP2,MMP2,TRUE,8347,65054,0.363026482167278,0,0.386845573259854,0.063323182260492,0.299703299906786,2.23037855723558
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,MMP9,MMP9,TRUE,8347,65054,0.0164313478833077,0,0.0219240445669103,0.0188893948553841,-0.00245804697207636,-0.071244137579196
slide,slide5b2,CAF/matrix-like,gene,tgfb_emt,ITGA5,ITGA5,TRUE,8347,65054,0.133647945361269,0,0.163292200790703,0.0597004591585245,0.0739474862027445,0.919716854145049
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,8347,65054,0.035474450685432,0,0.0470827842338565,0.381210091065581,-0.345735640380149,-3.15838781031264
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,KRT8,KRT8,TRUE,8347,65054,0.196359723952254,0,0.22487121121361,0.798026981937228,-0.601667257984975,-2.95479987683544
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,KRT18,KRT18,TRUE,8347,65054,0.12617465220072,0,0.158020845812867,0.504199008293537,-0.378024356092817,-2.38779567856564
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,KRT19,KRT19,TRUE,8347,65054,0.0903922457013613,0,0.106385527734515,0.632494457628416,-0.542102211927054,-3.48809089862809
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,MSLN,MSLN,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,KRT17,KRT17,TRUE,8347,65054,0.0588866863868205,0,0.0749970049119444,0.386965913260272,-0.328079226873451,-2.87939304077222
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,KRT5,KRT5,TRUE,8347,65054,0.0240711634591451,0,0.0331855756559243,0.0231494927162446,0.000921670742900588,0.0214294168203782
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,8347,65054,0.0532078568109651,0,0.0731999520785911,0.0591026327841881,-0.00589477597322299,-0.118024210277496
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,S100A2,S100A2,TRUE,8347,65054,0.0246603209167271,0,0.0331855756559243,0.0342038156794558,-0.00954349476272869,-0.238140074376408
slide,slide5b2,CAF/matrix-like,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,PTPRC,PTPRC,TRUE,8347,65054,0.0302179911706815,0,0.0401341799448904,0.0371360226372532,-0.0069180314665717,-0.148672504207589
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,LYZ,LYZ,TRUE,8347,65054,0.177365693715775,0,0.168803162812987,0.792724681195032,-0.615358987479257,-2.69323809720677
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,CD68,CD68,TRUE,8347,65054,0.0925510761374616,0,0.113813346112376,0.128973012177293,-0.0364219360398312,-0.395754606931638
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,CD163,CD163,TRUE,8347,65054,0.0585609267593896,0,0.0703246675452258,0.0496883401949247,0.00887258656446482,0.161616357431782
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,CD14,CD14,TRUE,8347,65054,0.110129072468225,0,0.124356056068048,0.111528336046074,-0.00139926357784906,0.019357203627542
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,C1QA,C1QA,TRUE,8347,65054,0.107015382026946,0,0.124955073679166,0.0983673910663708,0.00864799096057503,0.0765330951796219
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,C1QB,C1QB,TRUE,8347,65054,0.121430066995563,0,0.140050317479334,0.10926878426746,0.0121612827281033,0.135600316101565
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,APOE,APOE,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,8347,65054,0.184221766933706,0,0.186054870013178,0.19915705706866,-0.0149352901349541,-0.0654649881265004
slide,slide5b2,CAF/matrix-like,gene,immune_myeloid,CD74,CD74,TRUE,8347,65054,0.352647821969822,0,0.312687193003474,0.521379617827131,-0.168731795857309,-0.544838616074771
slide,slide5b2,CAF/matrix-like,gene,t_cell,CD3D,CD3D,TRUE,8347,65054,0.0214968777759825,0,0.0291122559003235,0.0261316933591145,-0.004634815583132,-0.114196196134108
slide,slide5b2,CAF/matrix-like,gene,t_cell,CD3E,CD3E,TRUE,8347,65054,0.0494443923131656,0,0.0668503654007428,0.0505339742854873,-0.00108958197232165,-0.0268973933092406
slide,slide5b2,CAF/matrix-like,gene,t_cell,CD4,CD4,TRUE,8347,65054,0.0418124438793574,0,0.0559482448783994,0.0321970389171823,0.00961540496217512,0.203120653033919
slide,slide5b2,CAF/matrix-like,gene,t_cell,CD8A,CD8A,TRUE,8347,65054,0.0284050543730246,0,0.03809752006709,0.0382691587760782,-0.0098641044030536,-0.233479915649898
slide,slide5b2,CAF/matrix-like,gene,t_cell,CD8B,CD8B,TRUE,8347,65054,0.0137802644069954,0,0.0186893494668743,0.015388057899731,-0.00160779349273568,-0.0501320274561528
slide,slide5b2,CAF/matrix-like,gene,t_cell,TRAC,TRAC,FALSE,8347,65054,,,,,,
slide,slide5b2,CAF/matrix-like,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,8347,65054,1.07613421196677,0.883913561064333,,-0.138077478207131,1.21421169017391,
slide,slide5b2,CAF/matrix-like,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,8347,65054,0.212523143821871,0.0966129292373608,,-0.0272685873502194,0.239791731172091,
slide,slide5b2,CAF/matrix-like,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,8347,65054,-0.525796380527498,-0.663509403648266,,0.0674642971725497,-0.593260677700047,
slide,slide5b2,CAF/matrix-like,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,8347,65054,-0.168099057319009,-0.328211873679447,,0.0215685865810214,-0.189667643900031,
slide,slide5b2,CAF/matrix-like,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,8347,65054,-0.0504213109991058,-0.271825418112257,,0.00646949738539562,-0.0568908083845015,
slide,slide5b2,CAF/matrix-like,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,8347,65054,-0.104509992506759,-0.259463369981266,,0.0134095506418346,-0.117919543148593,
slide,slide5b2,CAF/matrix-like,module_score,t_cell,score_t_cell,T cell module,TRUE,8347,65054,-0.00912027590325277,-0.205348028778599,,0.00117021156215535,-0.0102904874654081,
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,ACTA2,ACTA2,TRUE,7774,65627,0.156129466154812,0,0.174427579109853,0.0757265129271655,0.0804029532276462,0.89821451717904
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,TAGLN,TAGLN,TRUE,7774,65627,0.43440078397189,0,0.367635708772833,0.263048790833516,0.171351993138374,0.910871601370496
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,COL1A1,COL1A1,TRUE,7774,65627,0.717695476344017,0,0.482763056341652,0.332578868244065,0.385116608099952,1.51115243958583
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,COL1A2,COL1A2,TRUE,7774,65627,0.475074934873373,0,0.365963467970157,0.194526350609735,0.280548584263637,1.53440353253907
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,COL3A1,COL3A1,TRUE,7774,65627,0.662764111738284,0,0.427321842037561,0.286388719493617,0.376375392244667,1.59819661605067
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,DCN,DCN,TRUE,7774,65627,0.368430769314987,0,0.364934396706972,0.157075680831264,0.211355088483722,1.27370017849805
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,LUM,LUM,TRUE,7774,65627,0.209307529149554,0,0.221121687676872,0.0666382608202506,0.142669268329303,1.45824059335646
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,FN1,FN1,TRUE,7774,65627,0.317477065883938,0,0.303833290455364,0.116561912705312,0.200915153178626,1.44495927626673
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,POSTN,POSTN,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,MMP2,MMP2,TRUE,7774,65627,0.308435434419968,0,0.315153074350399,0.0724066508943497,0.236028783525618,1.92503159642141
slide,slide5b2,TGF/EMT stromal-interface,gene,caf_matrix,PDPN,PDPN,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,TGFB1,TGFB1,TRUE,7774,65627,0.192505118932726,0,0.247877540519681,0.0453918379166421,0.147113281016084,1.57078717122945
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,TGFB2,TGFB2,TRUE,7774,65627,0.21498881815079,0,0.27669153588886,0.0502666634137467,0.164722154737044,1.619494370666
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,7774,65627,0.276700054198095,0,0.334834062258811,0.0625723799541611,0.214127674243934,1.78327540546581
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,7774,65627,0.392393899178698,0,0.435425778235143,0.111213254583135,0.281180644595562,1.67918931680345
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,VIM,VIM,TRUE,7774,65627,0.388362080670637,0,0.36441986107538,0.176215913573516,0.21214616709712,1.23089967444927
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,ZEB1,ZEB1,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,SNAI1,SNAI1,TRUE,7774,65627,0.159925177322082,0,0.206457422176486,0.0282372307724826,0.131687946549599,1.68388251031798
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,SNAI2,SNAI2,TRUE,7774,65627,0.143300365354403,0,0.185232827373296,0.0267519163913928,0.11654844896301,1.59160265887263
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,MMP2,MMP2,TRUE,7774,65627,0.308435434419968,0,0.315153074350399,0.0724066508943497,0.236028783525618,1.92503159642141
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,MMP9,MMP9,TRUE,7774,65627,0.0747116591142075,0,0.101620787239516,0.0119642024738336,0.062747456640374,1.24806533091211
slide,slide5b2,TGF/EMT stromal-interface,gene,tgfb_emt,ITGA5,ITGA5,TRUE,7774,65627,0.185345114011265,0,0.228711088242861,0.0542221974752098,0.131122916536055,1.39287039822299
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,7774,65627,0.737305472562401,0.693147180559945,0.53974787754052,0.29505437945284,0.442251093109561,1.48552932643419
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT8,KRT8,TRUE,7774,65627,1.40060071760304,1.6094379124341,0.694237200926164,0.650122539810259,0.75047817779278,1.47051926079275
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT18,KRT18,TRUE,7774,65627,0.918713786130082,0.693147180559945,0.633907898121945,0.407016336783213,0.511697449346869,1.39856744528904
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT19,KRT19,TRUE,7774,65627,1.19922417659653,1.09861228866811,0.629019809621816,0.496411991597465,0.702812184999065,1.57140190978627
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,MSLN,MSLN,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT17,KRT17,TRUE,7774,65627,0.717277679419544,0.693147180559945,0.52328273732956,0.306110153026909,0.411167526392635,1.35378964385521
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT5,KRT5,TRUE,7774,65627,0.0432573582076442,0,0.059042963725238,0.0208847943354082,0.022372563872236,0.50120239212863
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,7774,65627,0.108777586389861,0,0.143941342937998,0.0524685220617873,0.0563090643280741,0.74001401367452
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,S100A2,S100A2,TRUE,7774,65627,0.0647238990113592,0,0.0839979418574736,0.0293746648938537,0.0353492341175056,0.66736194090145
slide,slide5b2,TGF/EMT stromal-interface,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,PTPRC,PTPRC,TRUE,7774,65627,0.0375190757086542,0,0.0509390275276563,0.0362107531105562,0.00130832259809806,0.0166800283737547
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,LYZ,LYZ,TRUE,7774,65627,1.26051426295596,1.09861228866811,0.643941342937998,0.659044981115815,0.601469281840141,1.29954948283453
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,CD68,CD68,TRUE,7774,65627,0.197257401746512,0,0.233470542835091,0.116251773287269,0.0810056284592428,0.651502203585123
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,CD163,CD163,TRUE,7774,65627,0.0569300913370574,0,0.0712631849755596,0.0499589926196074,0.00697109871745005,0.102231368203554
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,CD14,CD14,TRUE,7774,65627,0.142610321803545,0,0.169410856701827,0.107668476379124,0.034941845424421,0.311181445594686
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,C1QA,C1QA,TRUE,7774,65627,0.106466458505783,0,0.128891175713918,0.0985079221019801,0.00795853640380297,0.0408071247802855
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,C1QB,C1QB,TRUE,7774,65627,0.131390526703319,0,0.15821970671469,0.108195076818317,0.0231954498850022,0.19628441911749
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,APOE,APOE,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,7774,65627,0.264921162089329,0,0.271803447388732,0.189467218752309,0.0754539433370196,0.457373073677673
slide,slide5b2,TGF/EMT stromal-interface,gene,immune_myeloid,CD74,CD74,TRUE,7774,65627,0.741594682645337,0.693147180559945,0.58425520967327,0.473832781709105,0.267761900936232,0.783026681240641
slide,slide5b2,TGF/EMT stromal-interface,gene,t_cell,CD3D,CD3D,TRUE,7774,65627,0.0431597489697902,0,0.0587856959094417,0.0235250998840236,0.0196346490857666,0.42964842366645
slide,slide5b2,TGF/EMT stromal-interface,gene,t_cell,CD3E,CD3E,TRUE,7774,65627,0.0712158184240536,0,0.0953177257525084,0.0479454756941121,0.0232703427299416,0.362800370115212
slide,slide5b2,TGF/EMT stromal-interface,gene,t_cell,CD4,CD4,TRUE,7774,65627,0.0544582798367744,0,0.0726781579624389,0.0307830004621312,0.0236752793746431,0.463776618739685
slide,slide5b2,TGF/EMT stromal-interface,gene,t_cell,CD8A,CD8A,TRUE,7774,65627,0.0517682620270941,0,0.0683046050939028,0.0354154901926341,0.01635277183446,0.303630708630569
slide,slide5b2,TGF/EMT stromal-interface,gene,t_cell,CD8B,CD8B,TRUE,7774,65627,0.0263064894321225,0,0.0351170568561873,0.0138901966685811,0.0124162927635414,0.346159570449049
slide,slide5b2,TGF/EMT stromal-interface,gene,t_cell,TRAC,TRAC,FALSE,7774,65627,,,,,,
slide,slide5b2,TGF/EMT stromal-interface,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,7774,65627,0.476769328473298,0.0862259129166792,,-0.0564768275184211,0.533246155991719,
slide,slide5b2,TGF/EMT stromal-interface,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,7774,65627,0.626736955722717,0.539063708908817,,-0.0742415940662901,0.700978549789007,
slide,slide5b2,TGF/EMT stromal-interface,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,7774,65627,0.685657931452817,0.753206491833746,,-0.0812212162541969,0.766879147707014,
slide,slide5b2,TGF/EMT stromal-interface,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,7774,65627,0.342531697718465,0.111632073916662,,-0.040575394548941,0.383107092267406,
slide,slide5b2,TGF/EMT stromal-interface,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,7774,65627,0.131446239744188,0.00642228245279506,,-0.0155707722091719,0.14701701195336,
slide,slide5b2,TGF/EMT stromal-interface,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,7774,65627,0.278646755894676,0.172354717896669,,-0.033007754130544,0.31165451002522,
slide,slide5b2,TGF/EMT stromal-interface,module_score,t_cell,score_t_cell,T cell module,TRUE,7774,65627,0.112704742054695,-0.205348028778599,,-0.0133507042030444,0.12605544625774,
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,ACTA2,ACTA2,TRUE,18334,55067,0.034089112740245,0,0.0460892331187957,0.100940028343272,-0.0668509156030267,-1.13977370165289
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,TAGLN,TAGLN,TRUE,18334,55067,0.135300898845729,0,0.170230173448238,0.3297715149035,-0.194470616057771,-1.59959354131913
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,COL1A1,COL1A1,TRUE,18334,55067,0.150231617397697,0,0.166848478237155,0.447657790436782,-0.297426173039085,-1.97613248764248
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,COL1A2,COL1A2,TRUE,18334,55067,0.0746046706320892,0,0.0813788589505836,0.274059079372437,-0.199454408740348,-1.74631343500418
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,COL3A1,COL3A1,TRUE,18334,55067,0.0983912951706744,0,0.0986145958328788,0.402114781869394,-0.303723486698719,-1.99591601169026
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,DCN,DCN,TRUE,18334,55067,0.164925207697385,0,0.187738627686266,0.184299993619486,-0.0193747859221018,-0.151031322937984
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,LUM,LUM,TRUE,18334,55067,0.0463148228920224,0,0.0591796661939566,0.0935458607070819,-0.0472310378150595,-0.773876141519493
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,FN1,FN1,TRUE,18334,55067,0.0707470091000519,0,0.0899421839205847,0.160179412178853,-0.0894324030788012,-1.15847776370593
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,POSTN,POSTN,FALSE,18334,55067,,,,,,
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,MMP2,MMP2,TRUE,18334,55067,0.0479380782837919,0,0.0623977309916003,0.113874219009012,-0.0659361407252203,-0.98906528220934
slide,slide5b2,tumor epithelial-like,gene,caf_matrix,PDPN,PDPN,FALSE,18334,55067,,,,,,
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,TGFB1,TGFB1,TRUE,18334,55067,0.082377829965429,0,0.108923311879568,0.0538462201854524,0.0285316097799766,0.419308547184653
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,TGFB2,TGFB2,TRUE,18334,55067,0.105116101992644,0,0.138431329769827,0.0552594980337599,0.0498566039588845,0.661874237438056
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,18334,55067,0.151861480226992,0,0.191502127195375,0.0630736270744012,0.0887878531525906,0.971984612833495
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,18334,55067,0.263270633250689,0,0.310679611650485,0.100282540191484,0.162988093059205,1.19963717951352
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,VIM,VIM,TRUE,18334,55067,0.0806949418607807,0,0.0982327915348533,0.237968066376362,-0.157273124515582,-1.43511926251969
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,ZEB1,ZEB1,FALSE,18334,55067,,,,,,
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,SNAI1,SNAI1,TRUE,18334,55067,0.0591714588215727,0,0.0784335115086724,0.0365288384399525,0.0226426203816202,0.402077390544483
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,SNAI2,SNAI2,TRUE,18334,55067,0.0502825129279945,0,0.0669793825679066,0.0353711926428026,0.014911320285192,0.278067024984514
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,MMP2,MMP2,TRUE,18334,55067,0.0479380782837919,0,0.0623977309916003,0.113874219009012,-0.0659361407252203,-0.98906528220934
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,MMP9,MMP9,TRUE,18334,55067,0.0241985369898484,0,0.0331078869859278,0.0167491814795112,0.00744935551033712,0.188194070333178
slide,slide5b2,tumor epithelial-like,gene,tgfb_emt,ITGA5,ITGA5,TRUE,18334,55067,0.0591207512361649,0,0.0802879895276535,0.071102351986949,-0.0119816007507841,-0.231780127790496
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,18334,55067,0.973421209322913,1.09861228866811,0.767917530271626,0.131633138764148,0.841788070558765,2.91404851708889
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,KRT8,KRT8,TRUE,18334,55067,1.88186058139701,1.94591014905531,0.936402312643177,0.345975448080358,1.53588513331666,3.00195691528763
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,KRT18,KRT18,TRUE,18334,55067,1.19237348484414,1.09861228866811,0.844496563761318,0.217777736871716,0.974595747972419,2.71364886267696
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,KRT19,KRT19,TRUE,18334,55067,1.62832184276902,1.6094379124341,0.890149449110941,0.218772510870414,1.4095493318986,3.30126341607591
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,MSLN,MSLN,FALSE,18334,55067,,,,,,
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,KRT17,KRT17,TRUE,18334,55067,0.951366398520218,1.09861228866811,0.721610123268245,0.149324570832528,0.802041827687691,2.73467363840453
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,KRT5,KRT5,TRUE,18334,55067,0.0400138798572524,0,0.0548161885022363,0.0176743717154229,0.0223395081418296,0.526035140402705
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,18334,55067,0.0974835588431373,0,0.129268026617214,0.0454305679647269,0.0520529908784104,0.75119712821899
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,S100A2,S100A2,TRUE,18334,55067,0.0611857555583167,0,0.079469837460456,0.0237738587810679,0.0374118967772488,0.76654296915488
slide,slide5b2,tumor epithelial-like,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,18334,55067,,,,,,
slide,slide5b2,tumor epithelial-like,gene,immune_myeloid,PTPRC,PTPRC,TRUE,18334,55067,0.0292624635041874,0,0.0402530817061198,0.0387088162249583,-0.00944635272077085,-0.224139940599136
slide,slide5b2,tumor epithelial-like,gene,immune_myeloid,LYZ,LYZ,TRUE,18334,55067,1.66071814986867,1.79175946922806,0.879840733064252,0.410459554655512,1.25025859521315,2.41861822159789
