dataset,sample_id,tissue_site,target_program,observed_rho,random_median_rho,delta_vs_random,empirical_p,support,source_file
GSE272362,IU_PDA_HM2,liver_metastasis,immune_maturity,-0.358310262532077,0.00118131771925424,-0.359491580251331,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM3,liver_metastasis,immune_core,-0.412076094402281,0.00449856978729415,-0.416574664189575,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM3,liver_metastasis,ifn_mhc,-0.327241310731301,0.00258730075353047,-0.329828611484832,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM3,liver_metastasis,tumor_aggressive,-0.325104141627389,0.012640290874742,-0.337744432502131,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM3,liver_metastasis,immune_maturity,-0.470086716432234,-0.00261681291732774,-0.467469903514906,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM4,liver_metastasis,immune_core,-0.300046536301128,0.0108575230996418,-0.31090405940077,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM4,liver_metastasis,ifn_mhc,-0.312706909308682,0.00230999217471706,-0.315016901483399,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM4,liver_metastasis,tumor_aggressive,-0.302625297101896,0.000676708017476507,-0.303302005119373,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM4,liver_metastasis,immune_maturity,-0.30138678223995,0.0074464423690603,-0.308833224609011,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM5,liver_metastasis,immune_core,-0.384433967880919,-0.0167628843869092,-0.36767108349401,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM5,liver_metastasis,ifn_mhc,-0.5964707531911,-0.027490465845256,-0.568980287345844,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM5,liver_metastasis,tumor_aggressive,-0.571158014172936,-0.028013618054353,-0.543144396118583,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM5,liver_metastasis,immune_maturity,-0.540930354330595,-0.0267048123889209,-0.514225541941674,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM6,liver_metastasis,immune_core,-0.209132718127833,-0.0481818848756008,-0.160950833252233,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM6,liver_metastasis,ifn_mhc,-0.265884520400275,-0.038425912709524,-0.227458607690751,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM6,liver_metastasis,tumor_aggressive,-0.307047117410819,-0.0541460906512063,-0.252901026759613,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM6,liver_metastasis,immune_maturity,-0.293763015278551,-0.0624739373767338,-0.231289077901818,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM8,liver_metastasis,immune_core,-0.382357044131986,-0.00210884893821649,-0.38024819519377,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM8,liver_metastasis,ifn_mhc,-0.383519513593443,0.00132865034023596,-0.384848163933679,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM8,liver_metastasis,tumor_aggressive,-0.379232433835165,-0.000202243901887087,-0.379030189933278,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM8,liver_metastasis,immune_maturity,-0.345490416328079,0.00619193575138579,-0.351682352079465,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM10,lymph_node_metastasis,immune_core,-0.217292604834801,-0.00701604065123079,-0.21027656418357,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM10,lymph_node_metastasis,ifn_mhc,-0.0976244062767785,-0.0091006128354509,-0.0885237934413276,0.00999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM10,lymph_node_metastasis,tumor_aggressive,-0.0252360302877038,-0.0180994551188167,-0.0071365751688871,0.386613386613387,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM10,lymph_node_metastasis,immune_maturity,-0.14702253207516,-0.0102752727728303,-0.13674725930233,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM12,lymph_node_metastasis,immune_core,0.231580584716767,-0.0149518605206306,0.246532445237397,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM12,lymph_node_metastasis,ifn_mhc,0.17075796952021,-0.0141580704217887,0.184916039941999,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM12,lymph_node_metastasis,tumor_aggressive,-0.493696143947295,-0.0190452400817401,-0.474650903865555,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM12,lymph_node_metastasis,immune_maturity,-0.164130676920007,-0.0172804674482988,-0.146850209471708,0.001998001998002,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM6,lymph_node_metastasis,immune_core,0.247191048332175,0.0145006528685916,0.232690395463584,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM6,lymph_node_metastasis,ifn_mhc,0.0137889957894828,0.00793099553971168,0.00585800024977116,0.577422577422578,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM6,lymph_node_metastasis,tumor_aggressive,-0.47589405219777,-0.0252372104752865,-0.450656841722483,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM6,lymph_node_metastasis,immune_maturity,0.11016579742013,0.0104866732973196,0.0996791241228104,0.998001998001998,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM7,lymph_node_metastasis,immune_core,0.458241417970521,-0.0169429385962844,0.475184356566806,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM7,lymph_node_metastasis,ifn_mhc,0.203624855347196,-0.0125493183146325,0.216174173661828,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM7,lymph_node_metastasis,tumor_aggressive,-0.399482776547609,-0.00407823571209315,-0.395404540835516,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM7,lymph_node_metastasis,immune_maturity,0.125004421211701,-0.0130242542414093,0.13802867545311,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM8,lymph_node_metastasis,immune_core,-0.349550087205783,-0.00477429858205269,-0.34477578862373,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM8,lymph_node_metastasis,ifn_mhc,-0.466441278520032,-0.0113090549164891,-0.455132223603543,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM8,lymph_node_metastasis,tumor_aggressive,-0.391106815397064,-0.0210566656114309,-0.370050149785633,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_LNM8,lymph_node_metastasis,immune_maturity,-0.301188373517567,-0.0141577342352036,-0.287030639282363,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM2_2,liver_metastasis,immune_core,-0.282153607098986,0.0130900410600092,-0.295243648158995,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM2_2,liver_metastasis,ifn_mhc,-0.376569620057918,0.0198654131748246,-0.396435033232742,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM2_2,liver_metastasis,tumor_aggressive,-0.288169010468005,0.0206346942405227,-0.308803704708527,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_HM2_2,liver_metastasis,immune_maturity,-0.336237274252379,0.0199679898123599,-0.356205264064739,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP10,normal_pancreas,immune_core,-0.125248007574599,-0.00721670016634148,-0.118031307408258,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP10,normal_pancreas,ifn_mhc,-0.0244633600284775,-0.00874083970665149,-0.015722520321826,0.250749250749251,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP10,normal_pancreas,tumor_aggressive,-0.110578913260736,-0.0119203935344375,-0.0986585197262985,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP10,normal_pancreas,immune_maturity,-0.0464827871071997,-0.0102159705174281,-0.0362668165897716,0.0779220779220779,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP11,normal_pancreas,immune_core,-0.300072725746978,-0.0131274165189622,-0.286945309228015,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP11,normal_pancreas,ifn_mhc,-0.258187192502387,-0.0065551269619684,-0.251632065540419,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP11,normal_pancreas,tumor_aggressive,-0.215051323310709,-0.0117794253757489,-0.20327189793496,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP11,normal_pancreas,immune_maturity,-0.238985118528244,-0.00875021585394504,-0.230234902674299,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP2,normal_pancreas,immune_core,-0.262101046205449,-0.00185299505293108,-0.260248051152518,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP2,normal_pancreas,ifn_mhc,-0.294278641831727,0.0023651579452468,-0.296643799776974,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP2,normal_pancreas,tumor_aggressive,-0.0868555753517822,-0.00809368234719449,-0.0787618930045877,0.001998001998002,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_NP2,normal_pancreas,immune_maturity,-0.276640668946897,-0.00172331393530013,-0.274917355011596,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T1,primary_tumor,immune_core,-0.324537761899794,-0.013397924580897,-0.311139837318897,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T1,primary_tumor,ifn_mhc,-0.39831237275054,-0.0129821117940709,-0.385330260956469,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T1,primary_tumor,tumor_aggressive,-0.37207458402841,-0.00288044808305409,-0.369194135945356,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T1,primary_tumor,immune_maturity,-0.203659941696317,-0.0110024509425072,-0.192657490753809,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T9,primary_tumor,immune_core,-0.0309363584756755,-0.00174852221280932,-0.0291878362628662,0.122877122877123,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T9,primary_tumor,ifn_mhc,-0.132305296969537,0.00191916659882486,-0.134224463568362,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T9,primary_tumor,tumor_aggressive,-0.180519912738627,0.00124377233996601,-0.181763685078593,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T9,primary_tumor,immune_maturity,-0.0182195841878891,0.00706643742384025,-0.0252860216117293,0.14985014985015,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T10,primary_tumor,immune_core,-0.228919078795073,-0.0184529898484256,-0.210466088946648,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T10,primary_tumor,ifn_mhc,-0.233340460622623,-0.0243532639992975,-0.208987196623326,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T10,primary_tumor,tumor_aggressive,-0.251483024439827,-0.018827381529632,-0.232655642910195,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T10,primary_tumor,immune_maturity,-0.117213715300111,-0.0217723688633579,-0.0954413464367529,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T11,primary_tumor,immune_core,-0.397803595811225,-0.0215950953046686,-0.376208500506557,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T11,primary_tumor,ifn_mhc,-0.359601698778734,-0.0135692858421744,-0.346032412936559,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T11,primary_tumor,tumor_aggressive,-0.262050520937444,-0.00720116729537398,-0.25484935364207,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T11,primary_tumor,immune_maturity,-0.337771757491721,-0.0126355798384721,-0.325136177653249,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T12,primary_tumor,immune_core,-0.138248983493619,-0.0101415909354852,-0.128107392558134,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T12,primary_tumor,ifn_mhc,-0.215328417445994,-0.00994831933841235,-0.205380098107582,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T12,primary_tumor,tumor_aggressive,-0.302913775146716,-0.0210815487538131,-0.281832226392903,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T12,primary_tumor,immune_maturity,0.0499759206638252,-0.0178179025358139,0.0677938231996391,0.97002997002997,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T2,primary_tumor,immune_core,-0.32944692488897,-0.00114523975211496,-0.328301685136855,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T2,primary_tumor,ifn_mhc,-0.346757276448363,-0.00143590056374922,-0.345321375884614,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T2,primary_tumor,tumor_aggressive,-0.370398090532713,-0.010233369332627,-0.360164721200086,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T2,primary_tumor,immune_maturity,-0.375463139892643,-0.00315599428231498,-0.372307145610328,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T3,primary_tumor,immune_core,0.0443097531029354,-0.00667925293486882,0.0509890060378042,0.919080919080919,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T3,primary_tumor,ifn_mhc,-0.28418605017915,-0.0179991292125039,-0.266186920966646,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T3,primary_tumor,tumor_aggressive,-0.558041123807966,-0.0234458121803417,-0.534595311627625,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T3,primary_tumor,immune_maturity,-0.133301471892583,-0.0166445964858125,-0.116656875406771,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T4,primary_tumor,immune_core,-0.173930175990102,-0.00756152190496166,-0.166368654085141,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T4,primary_tumor,ifn_mhc,-0.301272491184573,-0.0155092681301308,-0.285763223054442,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T4,primary_tumor,tumor_aggressive,-0.356447802880707,-0.0232758913218756,-0.333171911558831,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T4,primary_tumor,immune_maturity,-0.286612173731995,-0.0187292684784822,-0.267882905253513,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T6,primary_tumor,immune_core,-0.0869147609465671,-0.0244224377364533,-0.0624923232101138,0.021978021978022,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T6,primary_tumor,ifn_mhc,-0.0118316431874983,-0.0258106745571816,0.0139790313696833,0.678321678321678,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T6,primary_tumor,tumor_aggressive,-0.129606928532954,-0.0300811442319278,-0.0995257843010258,0.004995004995005,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T6,primary_tumor,immune_maturity,0.107441091240965,-0.0288009471221173,0.136242038363082,1,False,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T8,primary_tumor,immune_core,-0.338935637817132,-0.0142543078989052,-0.324681329918226,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T8,primary_tumor,ifn_mhc,-0.306550925187408,-0.00979735894977629,-0.296753566237631,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T8,primary_tumor,tumor_aggressive,-0.178521942900352,-0.00981511000329694,-0.168706832897055,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE272362,IU_PDA_T8,primary_tumor,immune_maturity,-0.3061326553515,-0.014862775359853,-0.291269879991647,0.000999000999000999,True,gse272362_rds_random_core_permutation_sample_stats.csv
GSE235315,GSM7498811_SS1905133,,IFN/MHC,-0.372209432697165,-0.007073516798706514,-0.3651359158984585,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498811_SS1905133,,immune core,-0.3107748314279623,0.004641528952466046,-0.31541636038042836,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498811_SS1905133,,tumor aggressive,-0.24456832769902617,-0.014107748909248017,-0.23046057878977816,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498811_SS1905133,,immune maturity-like,-0.17873841767734716,-0.006161030250240384,-0.17257738742710677,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498812_SS1923404,,IFN/MHC,-0.07528201888068992,0.007373871177699382,-0.0826558900583893,0.01098901098901099,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498812_SS1923404,,immune core,0.08209571973609708,0.011960997141514813,0.07013472259458227,0.9400599400599401,False,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498812_SS1923404,,tumor aggressive,-0.2924132503490814,-0.016016510008347834,-0.2763967403407336,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498812_SS1923404,,immune maturity-like,0.0674092459605987,-0.008035796213373988,0.07544504217397269,0.954045954045954,False,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498813_SS1945070,,IFN/MHC,-0.4013489833936329,0.0023212955325347274,-0.40367027892616764,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498813_SS1945070,,immune core,-0.3580730558062722,0.0012011131214747324,-0.35927416892774694,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498813_SS1945070,,tumor aggressive,-0.3222772283811254,0.0011191981410398925,-0.32339642652216527,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498813_SS1945070,,immune maturity-like,-0.33454601590093697,-0.0046459122115737155,-0.32990010368936323,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498814_SS1960050,,IFN/MHC,-0.2835960165902935,-0.00234693929678616,-0.28124907729350734,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498814_SS1960050,,immune core,-0.15832109818053228,-0.0008223608800930202,-0.15749873730043926,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498814_SS1960050,,tumor aggressive,-0.4242646034742319,-0.0059694735840277145,-0.4182951298902042,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498814_SS1960050,,immune maturity-like,-0.005442234973096236,0.00014737502651261198,-0.0055896099996088485,0.43456543456543456,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498815_SS2002154,,IFN/MHC,-0.18318453803338505,0.007783650217980482,-0.19096818825136552,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498815_SS2002154,,immune core,-0.1999066228966495,0.01267959800557517,-0.21258622090222468,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498815_SS2002154,,tumor aggressive,0.05791093362200728,-0.030250069186549305,0.08816100280855658,0.998001998001998,False,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498815_SS2002154,,immune maturity-like,-0.23208664904738519,0.01099061246632831,-0.2430772615137135,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498816_SS2005094,,IFN/MHC,-0.11331065779754214,-0.02199722182252157,-0.09131343597502056,0.008991008991008992,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498816_SS2005094,,immune core,0.03388959015852935,-0.017670183551114476,0.05155977370964382,0.9170829170829171,False,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498816_SS2005094,,tumor aggressive,-0.03111269025105132,-0.018338553043180432,-0.012774137207870889,0.34265734265734266,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498816_SS2005094,,immune maturity-like,0.06490462675928407,-0.02176490115394626,0.08666952791323033,0.998001998001998,False,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498817_SS2021309,,IFN/MHC,-0.16943909834797383,-0.0045770736945110035,-0.16486202465346284,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498817_SS2021309,,immune core,-0.0994650557373486,0.0005823823973633768,-0.10004743813471197,0.001998001998001998,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498817_SS2021309,,tumor aggressive,-0.16626822698861354,-0.004862848641301894,-0.16140537834731164,0.000999000999000999,True,gse235315_random_core_anchor_summary.csv
GSE235315,GSM7498817_SS2021309,,immune maturity-like,0.03975781516350267,0.0014963103902884294,0.038261504773214244,0.8591408591408591,False,gse235315_random_core_anchor_summary.csv
GSE274557_full,GSM8452847_Pt-1A,Primary PDAC,IFN/MHC,-0.34761329747310277,-0.012221825981338367,-0.3353914714917644,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452847_Pt-1A,Primary PDAC,immune_core,-0.5222258696103672,-0.015739532692457266,-0.5064863369179099,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452847_Pt-1A,Primary PDAC,tumor_aggressive,0.3112590031066332,-0.010843147487220414,0.3221021505938536,,False,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452847_Pt-1A,Primary PDAC,SPP1_TAM,0.0783317787134791,-0.01348639432635555,0.09181817303983465,,False,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452847_Pt-1A,Primary PDAC,TGFb_EMT,-0.09526003407715337,-0.012081443013383746,-0.08317859106376962,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452847_Pt-1A,Primary PDAC,myCAF_matrix,-0.5440914692712545,-0.011468522042908493,-0.532622947228346,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452848_Pt-1B,Liver metastasis,IFN/MHC,-0.10227152918474762,-0.006184090582549455,-0.09608743860219816,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452848_Pt-1B,Liver metastasis,immune_core,-0.08416747052305698,-0.00014685134791237416,-0.08402061917514461,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452848_Pt-1B,Liver metastasis,tumor_aggressive,-0.08056307077668257,-0.01363126582665643,-0.06693180495002614,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452848_Pt-1B,Liver metastasis,SPP1_TAM,-0.1455197651712271,-0.0090597564415224,-0.1364600087297047,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452848_Pt-1B,Liver metastasis,TGFb_EMT,-0.21797337537613243,-0.004074301191225725,-0.2138990741849067,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452848_Pt-1B,Liver metastasis,myCAF_matrix,-0.1815525391800269,0.00015089628399427233,-0.18170343546402118,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452849_Pt-1C,Peritoneal metastasis,IFN/MHC,-0.520672101804681,-0.004096594422316133,-0.5165755073823649,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452849_Pt-1C,Peritoneal metastasis,immune_core,-0.4943826365411763,0.005141145939897717,-0.49952378248107404,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452849_Pt-1C,Peritoneal metastasis,tumor_aggressive,-0.33060846320755827,-0.022959569147687965,-0.3076488940598703,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452849_Pt-1C,Peritoneal metastasis,SPP1_TAM,-0.3831499272080671,-0.011998156138478813,-0.3711517710695883,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452849_Pt-1C,Peritoneal metastasis,TGFb_EMT,-0.38980207002503264,-0.012064009298223986,-0.37773806072680866,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452849_Pt-1C,Peritoneal metastasis,myCAF_matrix,-0.5902115723263287,0.0005813767801955955,-0.5907929491065242,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452850_Pt-2A,Primary PDAC,IFN/MHC,-0.4495580863868658,-0.007600837064505298,-0.44195724932236047,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452850_Pt-2A,Primary PDAC,immune_core,-0.4029322113120298,-0.006422311178995388,-0.3965099001330344,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452850_Pt-2A,Primary PDAC,tumor_aggressive,-0.1352389230264683,-0.011293036811787189,-0.12394588621468113,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452850_Pt-2A,Primary PDAC,SPP1_TAM,-0.3711044405011611,-0.006274962636185755,-0.3648294778649753,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452850_Pt-2A,Primary PDAC,TGFb_EMT,-0.3361443714372597,-0.011436216768202822,-0.3247081546690569,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452850_Pt-2A,Primary PDAC,myCAF_matrix,-0.43557972012257373,-0.007392501434949805,-0.42818721868762394,,True,gse274557_full_caf_core_gradients.csv
GSE274557_full,GSM8452851_Pt-2B,Lung metastasis,IFN/MHC,-0.6567425303096174,-0.0027624819922517797,-0.6539800483173656,,True,gse274557_full_caf_core_gradients.csv
