patient_id,program,program_label,metric,comparison_specimen_type,comparison_sample_id,comparison_value,primary_sample_id,primary_value,delta_vs_primary
PT_11,myeloid,Myeloid,mean_score,liver_metastasis,IU_PDA_HM11,-4.8724503473169e-17,IU_PDA_T11,-6.24187176658384e-16,5.75462673185215e-16
PT_11,myeloid,Myeloid,mean_score,normal_pancreas,IU_PDA_NP11,1.55737452263257e-16,IU_PDA_T11,-6.24187176658384e-16,7.79924628921641e-16
PT_11,myeloid,Myeloid,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.37767576072718,IU_PDA_T11,-0.481338154243348,0.103662393516169
PT_11,myeloid,Myeloid,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.188496739967226,IU_PDA_T11,-0.481338154243348,0.292841414276123
PT_11,neural_schwann,Neural/Schwann,mean_score,liver_metastasis,IU_PDA_HM11,1.23148156360478e-16,IU_PDA_T11,-7.67506600775858e-17,1.99898816438064e-16
PT_11,neural_schwann,Neural/Schwann,mean_score,normal_pancreas,IU_PDA_NP11,-1.54990338913407e-16,IU_PDA_T11,-7.67506600775858e-17,-7.82396788358207e-17
PT_11,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.0190924047393664,IU_PDA_T11,-0.0342880698636397,0.0151956651242734
PT_11,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.034925418039893,IU_PDA_T11,-0.0342880698636397,-0.000637348176253237
PT_11,pan_caf,pan-CAF,mean_score,liver_metastasis,IU_PDA_HM11,2.45536529985099e-16,IU_PDA_T11,2.33175695172936e-18,2.4320477303337e-16
PT_11,pan_caf,pan-CAF,mean_score,normal_pancreas,IU_PDA_NP11,1.29222486010946e-16,IU_PDA_T11,2.33175695172936e-18,1.26890729059217e-16
PT_11,pan_caf,pan-CAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.441168151818765,IU_PDA_T11,-0.48925357954666,0.0480854277278948
PT_11,pan_caf,pan-CAF,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.492599045332058,IU_PDA_T11,-0.48925357954666,-0.00334546578539824
PT_11,plasma_cell,Plasma cell,mean_score,liver_metastasis,IU_PDA_HM11,-1.8296298826503e-16,IU_PDA_T11,2.72261788645294e-16,-4.55224776910324e-16
PT_11,plasma_cell,Plasma cell,mean_score,normal_pancreas,IU_PDA_NP11,-9.08555520505117e-17,IU_PDA_T11,2.72261788645294e-16,-3.63117340695805e-16
PT_11,plasma_cell,Plasma cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.358934469190813,IU_PDA_T11,-0.298278917298213,-0.0606555518926007
PT_11,plasma_cell,Plasma cell,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.113951590173775,IU_PDA_T11,-0.298278917298213,0.184327327124438
PT_11,spp1_tam,SPP1/TREM2 TAM,mean_score,liver_metastasis,IU_PDA_HM11,-9.13735583034796e-17,IU_PDA_T11,-3.12543335067613e-16,2.21169776764133e-16
PT_11,spp1_tam,SPP1/TREM2 TAM,mean_score,normal_pancreas,IU_PDA_NP11,-8.75758755980153e-16,IU_PDA_T11,-3.12543335067613e-16,-5.6321542091254e-16
PT_11,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.395963727998069,IU_PDA_T11,-0.482026142965255,0.086062414967186
PT_11,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.209447478504072,IU_PDA_T11,-0.482026142965255,0.272578664461183
PT_11,t_cell,T cell,mean_score,liver_metastasis,IU_PDA_HM11,-7.69832912138805e-17,IU_PDA_T11,4.04144812432443e-16,-4.81128103646323e-16
PT_11,t_cell,T cell,mean_score,normal_pancreas,IU_PDA_NP11,4.04446982733049e-16,IU_PDA_T11,4.04144812432443e-16,3.02170300606323e-19
PT_11,t_cell,T cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.0856974804430342,IU_PDA_T11,-0.135387414522071,0.0496899340790366
PT_11,t_cell,T cell,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.0752115520666713,IU_PDA_T11,-0.135387414522071,0.0601758624553995
PT_11,tgfb,TGF-beta,mean_score,liver_metastasis,IU_PDA_HM11,-1.03604660623986e-16,IU_PDA_T11,-1.08661420022105e-16,5.05675939811909e-18
PT_11,tgfb,TGF-beta,mean_score,normal_pancreas,IU_PDA_NP11,1.93151502033953e-17,IU_PDA_T11,-1.08661420022105e-16,1.279765702255e-16
PT_11,tgfb,TGF-beta,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.512891212107604,IU_PDA_T11,-0.394898998927603,-0.117992213180001
PT_11,tgfb,TGF-beta,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.332747269166805,IU_PDA_T11,-0.394898998927603,0.0621517297607979
PT_11,tumor_aggressive,Tumor-aggressive,mean_score,liver_metastasis,IU_PDA_HM11,-6.18926435870758e-17,IU_PDA_T11,-9.42850241500195e-17,3.23923805629437e-17
PT_11,tumor_aggressive,Tumor-aggressive,mean_score,normal_pancreas,IU_PDA_NP11,-3.44108533008085e-17,IU_PDA_T11,-9.42850241500195e-17,5.9874170849211e-17
PT_11,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM11,-0.26151479369903,IU_PDA_T11,-0.262050520937444,0.000535727238414385
PT_11,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP11,-0.215051323310709,IU_PDA_T11,-0.262050520937444,0.046999197626735
PT_12,apcaf,apCAF,mean_score,liver_metastasis,IU_PDA_HM12,-2.7438571890256e-16,IU_PDA_T12,-3.3789925035296e-16,6.35135314504003e-17
PT_12,apcaf,apCAF,mean_score,lymph_node_metastasis,IU_PDA_LNM12,3.51653736507921e-16,IU_PDA_T12,-3.3789925035296e-16,6.8955298686088e-16
PT_12,apcaf,apCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.192950354983495,IU_PDA_T12,-0.143924295816333,-0.0490260591671623
PT_12,apcaf,apCAF,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.0889384911035988,IU_PDA_T12,-0.143924295816333,0.0549858047127339
PT_12,b_cell,B cell,mean_score,liver_metastasis,IU_PDA_HM12,-1.51452278368271e-16,IU_PDA_T12,-4.24190229960725e-17,-1.09033255372199e-16
PT_12,b_cell,B cell,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-6.1057353194212e-17,IU_PDA_T12,-4.24190229960725e-17,-1.86383301981395e-17
PT_12,b_cell,B cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.151991439478808,IU_PDA_T12,-0.171209895527696,0.0192184560488877
PT_12,b_cell,B cell,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,0.170605363666434,IU_PDA_T12,-0.171209895527696,0.34181525919413
PT_12,basal_like,Basal-like tumor,mean_score,liver_metastasis,IU_PDA_HM12,-3.88357483343997e-18,IU_PDA_T12,-1.198292570618e-16,1.1594568222836e-16
PT_12,basal_like,Basal-like tumor,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-5.7052948809919e-16,IU_PDA_T12,-1.198292570618e-16,-4.5070023103739e-16
PT_12,basal_like,Basal-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,0.0966574776920478,IU_PDA_T12,-0.152411986357063,0.249069464049111
PT_12,basal_like,Basal-like tumor,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.412013979459533,IU_PDA_T12,-0.152411986357063,-0.25960199310247
PT_12,classical_like,Classical-like tumor,mean_score,liver_metastasis,IU_PDA_HM12,4.96365586595543e-17,IU_PDA_T12,-2.85267211089281e-16,3.34903769748835e-16
PT_12,classical_like,Classical-like tumor,mean_score,lymph_node_metastasis,IU_PDA_LNM12,7.0077422603505e-17,IU_PDA_T12,-2.85267211089281e-16,3.55344633692786e-16
PT_12,classical_like,Classical-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,0.190061494333571,IU_PDA_T12,0.138953712158615,0.0511077821749565
PT_12,classical_like,Classical-like tumor,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.428405985979106,IU_PDA_T12,0.138953712158615,-0.567359698137721
PT_12,dc_apc,DC/APC,mean_score,liver_metastasis,IU_PDA_HM12,1.88997794993744e-18,IU_PDA_T12,7.50136471383266e-17,-7.31236691883892e-17
PT_12,dc_apc,DC/APC,mean_score,lymph_node_metastasis,IU_PDA_LNM12,2.06989626386555e-16,IU_PDA_T12,7.50136471383266e-17,1.31975979248229e-16
PT_12,dc_apc,DC/APC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.234112953467683,IU_PDA_T12,-0.243059629685088,0.00894667621740472
PT_12,dc_apc,DC/APC,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,0.165349516112971,IU_PDA_T12,-0.243059629685088,0.408409145798059
PT_12,emt_invasion,EMT/invasion,mean_score,liver_metastasis,IU_PDA_HM12,1.96290532977999e-16,IU_PDA_T12,-8.52895885114272e-17,2.81580121489426e-16
PT_12,emt_invasion,EMT/invasion,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-2.18052527308669e-17,IU_PDA_T12,-8.52895885114272e-17,6.34843357805603e-17
PT_12,emt_invasion,EMT/invasion,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.173140977820668,IU_PDA_T12,-0.392614223443223,0.219473245622555
PT_12,emt_invasion,EMT/invasion,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.465919917667714,IU_PDA_T12,-0.392614223443223,-0.0733056942244911
PT_12,hypoxia,Hypoxia,mean_score,liver_metastasis,IU_PDA_HM12,-1.95614861003544e-16,IU_PDA_T12,1.56550889926654e-17,-2.11269949996209e-16
PT_12,hypoxia,Hypoxia,mean_score,lymph_node_metastasis,IU_PDA_LNM12,7.6797297039137e-16,IU_PDA_T12,1.56550889926654e-17,7.52317881398705e-16
PT_12,hypoxia,Hypoxia,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,0.168185936743932,IU_PDA_T12,-0.13523942779041,0.303425364534342
PT_12,hypoxia,Hypoxia,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.265458776723221,IU_PDA_T12,-0.13523942779041,-0.130219348932811
PT_12,icaf,iCAF,mean_score,liver_metastasis,IU_PDA_HM12,6.01822885455229e-16,IU_PDA_T12,-2.05556954643022e-16,8.07379840098251e-16
PT_12,icaf,iCAF,mean_score,lymph_node_metastasis,IU_PDA_LNM12,6.97347128094191e-16,IU_PDA_T12,-2.05556954643022e-16,9.02904082737213e-16
PT_12,icaf,iCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.193354551268563,IU_PDA_T12,-0.163004070397941,-0.0303504808706224
PT_12,icaf,iCAF,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.205074162449118,IU_PDA_T12,-0.163004070397941,-0.0420700920511769
PT_12,ifn_mhc,IFN/MHC,mean_score,liver_metastasis,IU_PDA_HM12,9.78965906601644e-17,IU_PDA_T12,2.43455811666591e-16,-1.45559221006427e-16
PT_12,ifn_mhc,IFN/MHC,mean_score,lymph_node_metastasis,IU_PDA_LNM12,2.19352616641099e-16,IU_PDA_T12,2.43455811666591e-16,-2.41031950254923e-17
PT_12,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.222840304430795,IU_PDA_T12,-0.215328417445994,-0.0075118869848004
PT_12,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,0.17075796952021,IU_PDA_T12,-0.215328417445994,0.386086386966204
PT_12,immune_core,Immune core,mean_score,liver_metastasis,IU_PDA_HM12,-4.61799090280763e-17,IU_PDA_T12,2.35623448245858e-17,-6.97422538526621e-17
PT_12,immune_core,Immune core,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-1.83111956887508e-17,IU_PDA_T12,2.35623448245858e-17,-4.18735405133366e-17
PT_12,immune_core,Immune core,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.227249009126971,IU_PDA_T12,-0.138248983493619,-0.0890000256333521
PT_12,immune_core,Immune core,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,0.231580584716767,IU_PDA_T12,-0.138248983493619,0.369829568210386
PT_12,mycaf,myCAF,mean_score,liver_metastasis,IU_PDA_HM12,3.72937352952278e-17,IU_PDA_T12,-4.21961847682557e-16,4.59255582977785e-16
PT_12,mycaf,myCAF,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-1.1407200491327e-16,IU_PDA_T12,-4.21961847682557e-16,3.07889842769288e-16
PT_12,mycaf,myCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.190256085605303,IU_PDA_T12,-0.342795245260111,0.152539159654808
PT_12,mycaf,myCAF,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.668630693598731,IU_PDA_T12,-0.342795245260111,-0.325835448338619
PT_12,myeloid,Myeloid,mean_score,liver_metastasis,IU_PDA_HM12,1.14953075424977e-16,IU_PDA_T12,1.89016448760869e-16,-7.40633733358913e-17
PT_12,myeloid,Myeloid,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-6.85599883603102e-16,IU_PDA_T12,1.89016448760869e-16,-8.7461633236397e-16
PT_12,myeloid,Myeloid,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.286522034165036,IU_PDA_T12,-0.338118882412066,0.0515968482470302
PT_12,myeloid,Myeloid,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.377737459613823,IU_PDA_T12,-0.338118882412066,-0.0396185772017565
PT_12,neural_schwann,Neural/Schwann,mean_score,liver_metastasis,IU_PDA_HM12,6.81824757705405e-17,IU_PDA_T12,1.01211344500539e-16,-3.30288687299986e-17
PT_12,neural_schwann,Neural/Schwann,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-2.02490227442016e-16,IU_PDA_T12,1.01211344500539e-16,-3.03701571942555e-16
PT_12,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.0288400910028832,IU_PDA_T12,0.096905837914943,-0.125745928917826
PT_12,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.105877013521333,IU_PDA_T12,0.096905837914943,-0.202782851436276
PT_12,pan_caf,pan-CAF,mean_score,liver_metastasis,IU_PDA_HM12,-1.4107446617034e-16,IU_PDA_T12,3.41285536438114e-16,-4.82360002608454e-16
PT_12,pan_caf,pan-CAF,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-4.68380062706211e-18,IU_PDA_T12,3.41285536438114e-16,-3.45969337065176e-16
PT_12,pan_caf,pan-CAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.254141602813717,IU_PDA_T12,-0.294885383399099,0.0407437805853815
PT_12,pan_caf,pan-CAF,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.630227197914778,IU_PDA_T12,-0.294885383399099,-0.33534181451568
PT_12,plasma_cell,Plasma cell,mean_score,liver_metastasis,IU_PDA_HM12,5.65205833653706e-17,IU_PDA_T12,3.82824642444516e-16,-3.26304059079146e-16
PT_12,plasma_cell,Plasma cell,mean_score,lymph_node_metastasis,IU_PDA_LNM12,2.3717942442531e-16,IU_PDA_T12,3.82824642444516e-16,-1.45645218019206e-16
PT_12,plasma_cell,Plasma cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.147161690980207,IU_PDA_T12,0.319891190383389,-0.467052881363596
PT_12,plasma_cell,Plasma cell,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.410182055873976,IU_PDA_T12,0.319891190383389,-0.730073246257365
PT_12,spp1_tam,SPP1/TREM2 TAM,mean_score,liver_metastasis,IU_PDA_HM12,2.08582775802777e-17,IU_PDA_T12,-3.69577787663711e-17,5.78160563466488e-17
PT_12,spp1_tam,SPP1/TREM2 TAM,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-2.7750068556975e-16,IU_PDA_T12,-3.69577787663711e-17,-2.40542906803379e-16
PT_12,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.226256003448892,IU_PDA_T12,-0.496725806862034,0.270469803413141
PT_12,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.396191344039897,IU_PDA_T12,-0.496725806862034,0.100534462822137
PT_12,t_cell,T cell,mean_score,liver_metastasis,IU_PDA_HM12,-4.17570195921938e-16,IU_PDA_T12,-1.09120929789351e-16,-3.08449266132587e-16
PT_12,t_cell,T cell,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-1.20696900302844e-16,IU_PDA_T12,-1.09120929789351e-16,-1.15759705134925e-17
PT_12,t_cell,T cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.0700104350791493,IU_PDA_T12,-0.0222829291064141,-0.0477275059727351
PT_12,t_cell,T cell,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,0.231563753158749,IU_PDA_T12,-0.0222829291064141,0.253846682265163
PT_12,tgfb,TGF-beta,mean_score,liver_metastasis,IU_PDA_HM12,-2.62766594080553e-16,IU_PDA_T12,-2.86983388218375e-16,2.42167941378223e-17
PT_12,tgfb,TGF-beta,mean_score,lymph_node_metastasis,IU_PDA_LNM12,-2.24917993763858e-16,IU_PDA_T12,-2.86983388218375e-16,6.20653944545177e-17
PT_12,tgfb,TGF-beta,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,-0.0638789951542091,IU_PDA_T12,-0.453567316560075,0.389688321405866
PT_12,tgfb,TGF-beta,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.500220781116419,IU_PDA_T12,-0.453567316560075,-0.0466534645563445
PT_12,tumor_aggressive,Tumor-aggressive,mean_score,liver_metastasis,IU_PDA_HM12,5.0939862309568e-17,IU_PDA_T12,-7.19427619809297e-18,5.81341385076609e-17
PT_12,tumor_aggressive,Tumor-aggressive,mean_score,lymph_node_metastasis,IU_PDA_LNM12,1.49938951516067e-17,IU_PDA_T12,-7.19427619809297e-18,2.21881713496997e-17
PT_12,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM12,0.0432770391102752,IU_PDA_T12,-0.302913775146716,0.346190814256991
PT_12,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM12,-0.493696143947295,IU_PDA_T12,-0.302913775146716,-0.190782368800579
PT_2,apcaf,apCAF,mean_score,liver_metastasis,IU_PDA_HM2,8.78430649691198e-16,IU_PDA_T2,3.82481200208901e-16,4.95949449482297e-16
PT_2,apcaf,apCAF,mean_score,liver_metastasis,IU_PDA_HM2_2,-2.43562682911842e-16,IU_PDA_T2,3.82481200208901e-16,-6.26043883120743e-16
PT_2,apcaf,apCAF,mean_score,normal_pancreas,IU_PDA_NP2,-2.65330878905927e-17,IU_PDA_T2,3.82481200208901e-16,-4.09014288099494e-16
PT_2,apcaf,apCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.30320719354057,IU_PDA_T2,-0.351064975329929,0.0478577817893591
PT_2,apcaf,apCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.264619720863518,IU_PDA_T2,-0.351064975329929,0.0864452544664104
PT_2,apcaf,apCAF,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.310952518779461,IU_PDA_T2,-0.351064975329929,0.0401124565504682
PT_2,b_cell,B cell,mean_score,liver_metastasis,IU_PDA_HM2,3.65428460852324e-16,IU_PDA_T2,-4.61799460140531e-16,8.27227920992855e-16
PT_2,b_cell,B cell,mean_score,liver_metastasis,IU_PDA_HM2_2,8.3330625811213e-16,IU_PDA_T2,-4.61799460140531e-16,1.29510571825266e-15
PT_2,b_cell,B cell,mean_score,normal_pancreas,IU_PDA_NP2,2.17185858775226e-16,IU_PDA_T2,-4.61799460140531e-16,6.78985318915757e-16
PT_2,b_cell,B cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.228153945257606,IU_PDA_T2,-0.194459537171283,-0.0336944080863228
PT_2,b_cell,B cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.199331083041845,IU_PDA_T2,-0.194459537171283,-0.00487154587056221
PT_2,b_cell,B cell,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.15328234054642,IU_PDA_T2,-0.194459537171283,0.0411771966248631
PT_2,basal_like,Basal-like tumor,mean_score,liver_metastasis,IU_PDA_HM2,2.0371633783631e-16,IU_PDA_T2,-8.7906838330103e-17,2.91623176166413e-16
PT_2,basal_like,Basal-like tumor,mean_score,liver_metastasis,IU_PDA_HM2_2,-1.93674516180253e-16,IU_PDA_T2,-8.7906838330103e-17,-1.0576767785015e-16
PT_2,basal_like,Basal-like tumor,mean_score,normal_pancreas,IU_PDA_NP2,2.72566435140502e-17,IU_PDA_T2,-8.7906838330103e-17,1.15163481844153e-16
PT_2,basal_like,Basal-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.0857181140545619,IU_PDA_T2,-0.201830052382826,0.116111938328264
PT_2,basal_like,Basal-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.221964121555807,IU_PDA_T2,-0.201830052382826,-0.0201340691729806
PT_2,basal_like,Basal-like tumor,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.00150299792482645,IU_PDA_T2,-0.201830052382826,0.200327054458
PT_2,classical_like,Classical-like tumor,mean_score,liver_metastasis,IU_PDA_HM2,3.67018099001265e-16,IU_PDA_T2,1.3999737119972e-15,-1.03295561299594e-15
PT_2,classical_like,Classical-like tumor,mean_score,liver_metastasis,IU_PDA_HM2_2,1.96674274088871e-16,IU_PDA_T2,1.3999737119972e-15,-1.20329943790833e-15
PT_2,classical_like,Classical-like tumor,mean_score,normal_pancreas,IU_PDA_NP2,7.62620314642174e-16,IU_PDA_T2,1.3999737119972e-15,-6.37353397355029e-16
PT_2,classical_like,Classical-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.0874685389485447,IU_PDA_T2,-0.114918720788892,0.0274501818403469
PT_2,classical_like,Classical-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.145313513026271,IU_PDA_T2,-0.114918720788892,-0.0303947922373791
PT_2,classical_like,Classical-like tumor,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,0.0366297628458304,IU_PDA_T2,-0.114918720788892,0.151548483634722
PT_2,dc_apc,DC/APC,mean_score,liver_metastasis,IU_PDA_HM2,-1.01539777505355e-16,IU_PDA_T2,2.74018276702789e-16,-3.75558054208144e-16
PT_2,dc_apc,DC/APC,mean_score,liver_metastasis,IU_PDA_HM2_2,2.68696162491344e-17,IU_PDA_T2,2.74018276702789e-16,-2.47148660453654e-16
PT_2,dc_apc,DC/APC,mean_score,normal_pancreas,IU_PDA_NP2,1.2640428955818e-16,IU_PDA_T2,2.74018276702789e-16,-1.47613987144608e-16
PT_2,dc_apc,DC/APC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.332784604131536,IU_PDA_T2,-0.286830125533128,-0.0459544785984083
PT_2,dc_apc,DC/APC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.291579189923613,IU_PDA_T2,-0.286830125533128,-0.00474906439048534
PT_2,dc_apc,DC/APC,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.167019202101078,IU_PDA_T2,-0.286830125533128,0.11981092343205
PT_2,emt_invasion,EMT/invasion,mean_score,liver_metastasis,IU_PDA_HM2,-2.38428396107797e-16,IU_PDA_T2,1.5189619779787e-16,-3.90324593905666e-16
PT_2,emt_invasion,EMT/invasion,mean_score,liver_metastasis,IU_PDA_HM2_2,7.19400362259477e-18,IU_PDA_T2,1.5189619779787e-16,-1.44702194175275e-16
PT_2,emt_invasion,EMT/invasion,mean_score,normal_pancreas,IU_PDA_NP2,1.74395457961567e-16,IU_PDA_T2,1.5189619779787e-16,2.24992601636968e-17
PT_2,emt_invasion,EMT/invasion,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.294391661649947,IU_PDA_T2,-0.327360955157892,0.0329692935079448
PT_2,emt_invasion,EMT/invasion,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.298290843604419,IU_PDA_T2,-0.327360955157892,0.0290701115534732
PT_2,emt_invasion,EMT/invasion,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.103809223181741,IU_PDA_T2,-0.327360955157892,0.223551731976151
PT_2,hypoxia,Hypoxia,mean_score,liver_metastasis,IU_PDA_HM2,2.13552956747543e-16,IU_PDA_T2,4.45942674263337e-16,-2.32389717515794e-16
PT_2,hypoxia,Hypoxia,mean_score,liver_metastasis,IU_PDA_HM2_2,1.31576333654204e-15,IU_PDA_T2,4.45942674263337e-16,8.69820662278705e-16
PT_2,hypoxia,Hypoxia,mean_score,normal_pancreas,IU_PDA_NP2,-8.64968999724805e-16,IU_PDA_T2,4.45942674263337e-16,-1.31091167398814e-15
PT_2,hypoxia,Hypoxia,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.04345461410952,IU_PDA_T2,-0.175660828322939,0.132206214213419
PT_2,hypoxia,Hypoxia,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.16005165872817,IU_PDA_T2,-0.175660828322939,0.0156091695947685
PT_2,hypoxia,Hypoxia,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,0.0182988496289645,IU_PDA_T2,-0.175660828322939,0.193959677951903
PT_2,icaf,iCAF,mean_score,liver_metastasis,IU_PDA_HM2,-2.87433021710712e-17,IU_PDA_T2,-4.9087255992118e-16,4.62129257750109e-16
PT_2,icaf,iCAF,mean_score,liver_metastasis,IU_PDA_HM2_2,6.38036585461316e-17,IU_PDA_T2,-4.9087255992118e-16,5.54676218467311e-16
PT_2,icaf,iCAF,mean_score,normal_pancreas,IU_PDA_NP2,-5.01705351364333e-16,IU_PDA_T2,-4.9087255992118e-16,-1.08327914431535e-17
PT_2,icaf,iCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.189479205488489,IU_PDA_T2,-0.254486147720928,0.0650069422324392
PT_2,icaf,iCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.195078462228929,IU_PDA_T2,-0.254486147720928,0.0594076854919994
PT_2,icaf,iCAF,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.157732199192166,IU_PDA_T2,-0.254486147720928,0.096753948528762
PT_2,ifn_mhc,IFN/MHC,mean_score,liver_metastasis,IU_PDA_HM2,1.57436393673643e-16,IU_PDA_T2,-9.54350664114972e-19,1.58390744337758e-16
PT_2,ifn_mhc,IFN/MHC,mean_score,liver_metastasis,IU_PDA_HM2_2,-1.43703818939184e-16,IU_PDA_T2,-9.54350664114972e-19,-1.42749468275069e-16
