dataset,sample_id,patient_id,tissue_site,target_program,null_type,n_spots,n_core_spots,n_perm,observed_rho,null_median,null_p05,null_p95,delta,empirical_p,support
GSE282302,GSM8641102_C3_D7_ROI4,C3_D7,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3666,367,1000,-0.5908647629670989,0.09715345833788963,-0.4945476392136653,0.7932455763028196,-0.6880182213049886,0.003996003996003996,True
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,3052,306,1000,-0.6566562473826948,0.061448928769238825,-0.29057404926133656,0.3897898266897827,-0.7181051761519336,0.000999000999000999,True
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,immune-core,spatially_contiguous_random_core,3052,306,1000,-0.6680338479174757,0.09832181925546359,-0.348296988793844,0.43622734466058966,-0.7663556671729392,0.000999000999000999,True
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3052,306,1000,-0.6814638441031292,0.1312177513928883,-0.3644105633020145,0.49139873470192924,-0.8126815954960175,0.000999000999000999,True
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3052,306,1000,-0.6192044577304509,0.0918004274178942,-0.07706936076645471,0.2581969559013786,-0.711004885148345,0.000999000999000999,True
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3052,306,1000,-0.7683397165786588,0.033938899137167126,-0.3285157950842896,0.49685192728322763,-0.8022786157158259,0.000999000999000999,True
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,3052,306,1000,0.058814319788128226,-0.012754250991624586,-0.20583371682515417,0.09645878055441509,0.07156857077975282,0.8091908091908092,False
GSE282302,GSM8641103_C3_D8_ROI1,C3_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3052,306,1000,-0.7688211386829539,0.006907264410268877,-0.35942012337637214,0.5355064829858678,-0.7757284030932228,0.000999000999000999,True
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,3935,394,1000,-0.2751661619185432,-0.13343390020944068,-0.3207005445762809,0.15914639936627373,-0.14173226170910252,0.18581418581418582,True
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,immune-core,spatially_contiguous_random_core,3935,394,1000,-0.26402205463937994,-0.17013542093422357,-0.3356115635786518,0.0474136720476051,-0.09388663370515637,0.16383616383616384,True
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3935,394,1000,-0.15306340443287658,0.02422946086307825,-0.3069556634465783,0.23994118561054395,-0.17729286529595484,0.25274725274725274,True
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3935,394,1000,-0.45674575747469787,0.04574408985208863,-0.4733211994816,0.4691482188359172,-0.5024898473267865,0.07592407592407592,True
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3935,394,1000,-0.4362556873854984,-0.0865678353700147,-0.17506725457187056,0.16588825548174893,-0.3496878520154837,0.000999000999000999,True
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,3935,394,1000,0.2320314504929224,0.1129071922122808,-0.19063420582287996,0.30746263348002606,0.1191242582806416,0.7472527472527473,False
GSE282302,GSM8641104_C3_D8_ROI2,C3_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3935,394,1000,-0.5527050491835115,-0.03507917574890124,-0.10132329097602176,0.012810531174457873,-0.5176258734346102,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,3628,363,1000,-0.7959387923981422,0.11780939052040859,-0.6131390296215051,0.7814528463535733,-0.9137481829185509,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,immune-core,spatially_contiguous_random_core,3628,363,1000,-0.7813705450667927,0.10522096987788473,-0.6563505354742833,0.796887733767862,-0.8865915149446775,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3628,363,1000,-0.7769981044572095,0.09940263635177063,-0.6404750088213214,0.7903807854497175,-0.8764007408089801,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3628,363,1000,-0.7909838199261111,0.09589061685984195,-0.5350064107979751,0.7436823155775911,-0.886874436785953,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3628,363,1000,-0.8060734969916384,0.12170850027297392,-0.644524470319792,0.8115331635265213,-0.9277819972646124,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,3628,363,1000,-0.30922785858525664,0.027154258210205614,-0.22364477548311937,0.3490556976969603,-0.33638211679546226,0.000999000999000999,True
GSE282302,GSM8641105_C3_D8_ROI3,C3_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3628,363,1000,-0.8075152702520275,0.11016668284641519,-0.6383181617341368,0.8011243307134849,-0.9176819530984427,0.000999000999000999,True
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,1584,159,1000,-0.29579594508045937,-0.21672676859186601,-0.5162265068609794,0.6701219272963455,-0.07906917648859335,0.3946053946053946,True
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,immune-core,spatially_contiguous_random_core,1584,159,1000,-0.17337757696396003,-0.1816895329468472,-0.6244128170979281,0.7240851350052934,0.00831195598288717,0.5094905094905094,False
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1584,159,1000,-0.5096258866294971,-0.06958591298267458,-0.14518744205198067,0.043641486040400836,-0.44003997364682257,0.000999000999000999,True
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1584,159,1000,-0.47994233235055256,-0.289977220836168,-0.5035308199350023,0.34558096100687974,-0.18996511151438455,0.0999000999000999,True
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1584,159,1000,-0.6134795607738898,-0.07585541112876054,-0.20968304509614333,0.10815168465695206,-0.5376241496451293,0.000999000999000999,True
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,1584,159,1000,-0.15583814213622085,0.10341437559722545,-0.18169564699489799,0.21479598251044893,-0.2592525177334463,0.14685314685314685,True
GSE282302,GSM8641106_C3_D8_ROI4,C3_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1584,159,1000,-0.6028077737977071,-0.04524211891525737,-0.19993303059002063,0.09024269184621475,-0.5575656548824497,0.000999000999000999,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,IFN/MHC,spatially_contiguous_random_core,2131,214,1000,-0.5429534904879877,-0.17601536145383165,-0.4627968737348574,0.04301898161466173,-0.366938129034156,0.000999000999000999,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,immune-core,spatially_contiguous_random_core,2131,214,1000,-0.46820063786158506,-0.1285425545483786,-0.45321959653548727,0.10776544458404044,-0.33965808331320646,0.012987012987012988,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,tumor-aggressive,spatially_contiguous_random_core,2131,214,1000,-0.5569329431211716,-0.12281634313597695,-0.6120022070103949,0.305676391772227,-0.43411659998519464,0.15584415584415584,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,SPP1/TAM,spatially_contiguous_random_core,2131,214,1000,-0.5158034410592323,-0.17267556882702179,-0.40025705567607434,0.14049596045622617,-0.3431278722322105,0.000999000999000999,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,2131,214,1000,-0.6759105406260251,-0.12044720727636066,-0.554755650352805,0.11874509997848681,-0.5554633333496644,0.000999000999000999,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,tumor epithelial,spatially_contiguous_random_core,2131,214,1000,-0.2766800995887201,-0.22055739042456957,-0.5495160733638538,0.4434191912068971,-0.05612270916415052,0.4305694305694306,True
GSE282302,GSM8641107_C3_D9_ROI1,C3_D9,metadata_required,myCAF/matrix,spatially_contiguous_random_core,2131,214,1000,-0.6360782673931541,-0.09933338987295831,-0.46559436002747506,0.0908738828325116,-0.5367448775201957,0.000999000999000999,True
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,IFN/MHC,spatially_contiguous_random_core,2853,286,1000,0.006881509419292776,-0.056580563069775325,-0.27463401696703527,0.27921497662517486,0.0634620724890681,0.6133866133866134,False
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,immune-core,spatially_contiguous_random_core,2853,286,1000,-0.01490908460973317,-0.011640041073401244,-0.1491828204122023,0.1675137087786889,-0.003269043536331926,0.4955044955044955,True
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,tumor-aggressive,spatially_contiguous_random_core,2853,286,1000,-0.48570472302385415,0.05373183944261551,-0.4280948525299699,0.4255037232809977,-0.5394365624664696,0.000999000999000999,True
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,SPP1/TAM,spatially_contiguous_random_core,2853,286,1000,-0.4042805505656426,-0.034924196255183025,-0.268006792446743,0.2792451863588649,-0.3693563543104596,0.000999000999000999,True
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,2853,286,1000,-0.6962773226390304,0.11092286536822757,-0.6337212551032015,0.5641630933878243,-0.807200188007258,0.000999000999000999,True
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,tumor epithelial,spatially_contiguous_random_core,2853,286,1000,0.33516748415673137,-0.10192877245169484,-0.26480136900572,0.3359905727725569,0.4370962566084262,0.9430569430569431,False
GSE282302,GSM8641108_C3_D9_ROI2,C3_D9,metadata_required,myCAF/matrix,spatially_contiguous_random_core,2853,286,1000,-0.7463929131137269,0.17641668277995554,-0.6315977305817873,0.5827438782264891,-0.9228095958936824,0.000999000999000999,True
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,IFN/MHC,spatially_contiguous_random_core,1504,151,1000,-0.20465546752787264,-0.1356314378332154,-0.3224312799792943,0.15380130101136708,-0.06902402969465724,0.39760239760239763,True
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,immune-core,spatially_contiguous_random_core,1504,151,1000,-0.3748290289022494,-0.10221192760203753,-0.2719690913007642,0.2863019694585988,-0.2726171013002119,0.000999000999000999,True
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1504,151,1000,-0.0071919961255623365,0.060360334236462664,-0.45614271073689855,0.41650283832677215,-0.067552330362025,0.45754245754245754,True
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1504,151,1000,-0.2068704626790366,-0.08052656376892683,-0.22001115661179182,0.039042832867125156,-0.12634389891010978,0.11188811188811189,True
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1504,151,1000,-0.5338938469708728,-0.008051769550588653,-0.3054952748999469,0.22275156829324572,-0.5258420774202842,0.000999000999000999,True
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,tumor epithelial,spatially_contiguous_random_core,1504,151,1000,0.4759009047757085,-0.04432512665818129,-0.5937004876088031,0.432016079184218,0.5202260314338898,0.968031968031968,False
GSE282302,GSM8641109_C3_D9_ROI3,C3_D9,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1504,151,1000,-0.5852646317321634,0.057732984235495756,-0.3523860941243917,0.3404008801883329,-0.6429976159676591,0.001998001998001998,True
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,IFN/MHC,spatially_contiguous_random_core,1592,160,1000,-0.16565841847399979,-0.02736767586296686,-0.24099444264707456,0.08498607719872595,-0.1382907426110329,0.33166833166833165,True
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,immune-core,spatially_contiguous_random_core,1592,160,1000,-0.25753907923221836,-0.12302842935039211,-0.24786823870672578,0.014816237747683376,-0.13451064988182626,0.023976023976023976,True
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1592,160,1000,0.19322984218208,0.20976649438733236,-0.4733513030548454,0.3519662512772573,-0.016536652205252356,0.45554445554445555,True
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1592,160,1000,-0.15501583801875496,0.09646746600968081,-0.42661930304222173,0.27462010187456265,-0.2514833040284358,0.34765234765234765,True
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1592,160,1000,-0.56886099812442,-0.2952353063853066,-0.3665983359020411,0.38546065664165563,-0.27362569173911344,0.000999000999000999,True
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,tumor epithelial,spatially_contiguous_random_core,1592,160,1000,0.46333865881260783,0.31619623287795373,-0.8086303603951905,0.5047815891638673,0.1471424259346541,0.8551448551448552,False
GSE282302,GSM8641110_C3_D9_ROI4,C3_D9,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1592,160,1000,-0.6314512016786723,-0.16114634033356517,-0.4369983911612355,0.44192570738960857,-0.47030486134510713,0.007992007992007992,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,2348,235,1000,-0.7021447588604834,-0.2715439965012178,-0.6142455477593888,0.2533370247335813,-0.43060076235926564,0.003996003996003996,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,immune-core,spatially_contiguous_random_core,2348,235,1000,-0.670025186395456,-0.2480161280064413,-0.5794252958981587,0.25510325775224246,-0.42200905838901476,0.001998001998001998,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,2348,235,1000,-0.6236851314239725,-0.25067973242894204,-0.5647628192648755,0.18585243305571067,-0.3730053989950305,0.013986013986013986,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,2348,235,1000,-0.38629826271178996,-0.11515712165835987,-0.30184839903365,0.14654941895612345,-0.2711411410534301,0.000999000999000999,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2348,235,1000,-0.6613382690423734,-0.24938847981230416,-0.5774061706947815,0.2184384283723419,-0.4119497892300692,0.002997002997002997,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,2348,235,1000,-0.635189022090273,-0.2353026433612736,-0.5987727011200334,0.25201168420544234,-0.39988637872899935,0.02097902097902098,True
GSE272362,IU_PDA_HM10,PT_10,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,2348,235,1000,-0.7465391549536567,-0.27038579069073887,-0.7215195889700711,0.34561069505639874,-0.4761533642629179,0.022977022977022976,True
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,3931,394,1000,-0.41708064135230305,-0.14477020136258847,-0.30115794977773724,-0.0072558573306570895,-0.2723104399897146,0.000999000999000999,True
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,immune-core,spatially_contiguous_random_core,3931,394,1000,-0.2775327317618672,-0.07044506043119747,-0.16453507547964172,-0.01802101454512362,-0.20708767133066974,0.000999000999000999,True
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,3931,394,1000,-0.2615147936990297,-0.1376256704287745,-0.2674562725026664,0.1284803877552537,-0.1238891232702552,0.061938061938061936,True
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,3931,394,1000,-0.3959637279980687,-0.15304268332837445,-0.34404287118262084,0.10953350804059712,-0.24292104466969427,0.011988011988011988,True
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,3931,394,1000,-0.5535749034519117,-0.1390010470974595,-0.4564949839291043,0.11825496206499683,-0.4145738563544522,0.000999000999000999,True
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,3931,394,1000,-0.06748777360281523,-0.10121146047462931,-0.2677187510796819,0.21058322634095814,0.03372368687181408,0.5444555444555444,False
GSE272362,IU_PDA_HM11,PT_11,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,3931,394,1000,-0.4629553997608566,-0.15036938668932828,-0.33398585676514325,0.019742986394675456,-0.31258601307152833,0.000999000999000999,True
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,2961,297,1000,-0.2228403044307945,0.09464569036318057,-0.1833550701995876,0.3077450812259626,-0.3174859947939751,0.000999000999000999,True
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,immune-core,spatially_contiguous_random_core,2961,297,1000,-0.2272490091269712,0.11879841745834191,-0.23081957767932723,0.3752526973443606,-0.3460474265853131,0.060939060939060936,True
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,2961,297,1000,0.04327703911027518,-0.22083043508866812,-0.45915303699119686,0.13007515785756266,0.2641074741989433,0.7862137862137862,False
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,2961,297,1000,-0.22625600344889224,0.07471543588262017,-0.20400080222843686,0.3005030558452738,-0.3009714393315124,0.008991008991008992,True
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2961,297,1000,-0.15180090542876928,-0.1468366269475518,-0.35226703030451223,0.12661893503445845,-0.004964278481217471,0.4905094905094905,True
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,2961,297,1000,0.19278248032458234,-0.16952024833989002,-0.27343042920651794,0.07596942637223948,0.36230272866447233,1.0,False
GSE272362,IU_PDA_HM12,PT_12,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,2961,297,1000,-0.22995834237716364,-0.069388140372015,-0.2994757235147966,0.21471726808358735,-0.16057020200514865,0.2727272727272727,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,2182,219,1000,-0.45813502544862794,-0.18469725464363246,-0.4105525512309464,-0.057156359613975416,-0.2734377708049955,0.011988011988011988,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,immune-core,spatially_contiguous_random_core,2182,219,1000,-0.4231238196814642,-0.17735975586282826,-0.39243349429898705,-0.05371028081378479,-0.24576406381863591,0.024975024975024976,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,2182,219,1000,-0.40323987577889586,-0.1478349685464598,-0.34656535786146253,-0.02701044630743661,-0.25540490723243603,0.002997002997002997,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,2182,219,1000,-0.5341807701056922,-0.2690362664895724,-0.5170597692107655,0.0615461581162207,-0.2651445036161198,0.03896103896103896,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2182,219,1000,-0.5420273212308424,-0.20246136279054405,-0.44095718511773113,-0.031468013517613955,-0.33956595844029835,0.000999000999000999,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,2182,219,1000,-0.041771970334020185,-0.032378374181007,-0.3348285424923444,0.29699571648663137,-0.009393596153013183,0.4915084915084915,True
GSE272362,IU_PDA_HM13,PT_13,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,2182,219,1000,-0.4526087298076473,-0.19169809817811434,-0.36018965604731734,0.02544729651614774,-0.260910631629533,0.000999000999000999,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,2478,248,1000,-0.3917179913550892,-0.058789806168274644,-0.2541056673595278,0.2296905909953452,-0.33292818518681455,0.000999000999000999,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,immune-core,spatially_contiguous_random_core,2478,248,1000,-0.3537388666071082,-0.03529673588669967,-0.19899277829267537,0.09394445665170147,-0.3184421307204085,0.000999000999000999,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,2478,248,1000,-0.23656814821084865,0.07655547045534818,-0.4405608066023995,0.45142203347661286,-0.3131236186661968,0.33766233766233766,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,2478,248,1000,-0.31619935029849894,0.06950843222174788,-0.3052873720196307,0.3432778605383318,-0.38570778252024684,0.016983016983016984,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2478,248,1000,-0.38167478706611063,-0.0010485845153377117,-0.3361989744848514,0.3932315302461914,-0.3806262025507729,0.000999000999000999,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,2478,248,1000,-0.1070331413512443,0.20878483702035455,-0.5736921152174874,0.6017771926746214,-0.31581797837159886,0.3836163836163836,True
GSE272362,IU_PDA_HM2,PT_2,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,2478,248,1000,-0.4702458389601756,-0.02051608448146787,-0.25494570777308423,0.08656557519596023,-0.4497297544787077,0.000999000999000999,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,959,96,1000,-0.3765696200579176,-0.03189107222349774,-0.16699538990310406,0.1252249299206476,-0.34467854783441987,0.000999000999000999,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,immune-core,spatially_contiguous_random_core,959,96,1000,-0.28215360709898607,-0.009462675521163685,-0.12234333346505914,0.05430890113890607,-0.27269093157782237,0.000999000999000999,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,959,96,1000,-0.28816901046800464,0.04491020223953686,-0.3321610634341839,0.3543525591537468,-0.3330792127075415,0.17382617382617382,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,959,96,1000,-0.24840631963964724,-0.057846803702289507,-0.18719170350750491,0.08008428924200364,-0.19055951593735773,0.000999000999000999,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,959,96,1000,-0.40102070428026,0.011848657509239208,-0.22281290844679205,0.21677325258610558,-0.4128693617894992,0.000999000999000999,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,959,96,1000,-0.2879549568968579,0.1227949930114866,-0.39821287270283806,0.4519551167139361,-0.4107499499083445,0.27172827172827174,True
GSE272362,IU_PDA_HM2_2,PT_2,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,959,96,1000,-0.35154286286945763,0.02887727629364696,-0.4200004764786366,0.44026327162911233,-0.3804201391631046,0.2827172827172827,True
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,1176,118,1000,-0.32724131073130125,-0.021314235516487513,-0.23932496252770302,0.296354589074534,-0.3059270752148137,0.000999000999000999,True
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,immune-core,spatially_contiguous_random_core,1176,118,1000,-0.41207609440228077,-0.040557382945825296,-0.31440496544635543,0.3761622178308307,-0.3715187114564555,0.000999000999000999,True
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,1176,118,1000,-0.3251041416273892,0.09313726650612561,-0.3222650721365876,0.3587541753864828,-0.41824140813351485,0.04295704295704296,True
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,1176,118,1000,0.006816517529841278,-0.12593594404279856,-0.18911062272201792,0.11460400564713188,0.13275246157263984,0.7572427572427572,False
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,1176,118,1000,-0.46320420070124,0.02091797763304499,-0.3810241403084597,0.42449937721594794,-0.484122178334285,0.000999000999000999,True
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,1176,118,1000,-0.1860193266871628,0.07286770389164007,-0.25665173197366614,0.2666186834622315,-0.2588870305788029,0.2217782217782218,True
GSE272362,IU_PDA_HM3,PT_3,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,1176,118,1000,-0.6436893575386923,0.1402052130726495,-0.6027962112725535,0.6534278689675119,-0.7838945706113418,0.008991008991008992,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,1841,185,1000,-0.31270690930868217,0.04638708529282985,-0.019715638796936715,0.11234162267707684,-0.35909399460151203,0.000999000999000999,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,immune-core,spatially_contiguous_random_core,1841,185,1000,-0.3000465363011278,0.11223811403332609,-0.09231176102846747,0.2234079547896152,-0.41228465033445394,0.000999000999000999,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,1841,185,1000,-0.302625297101896,0.0051049358022756935,-0.0698809993970002,0.030964587956807496,-0.3077302329041717,0.000999000999000999,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,1841,185,1000,-0.3443533293598085,0.105736059408604,-0.09740849654927358,0.2326746844208869,-0.45008938876841253,0.000999000999000999,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,1841,185,1000,-0.34051326729829434,0.06386422480309746,-0.011519555896794483,0.14694740955864355,-0.4043774921013918,0.000999000999000999,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,1841,185,1000,-0.23261134673764938,-0.02256591152274954,-0.2338337367234046,0.22058232237446274,-0.21004543521489985,0.052947052947052944,True
GSE272362,IU_PDA_HM4,PT_4,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,1841,185,1000,-0.3213775937860405,-0.03856827108988116,-0.10719891403258938,0.03325670135370906,-0.2828093226961594,0.000999000999000999,True
GSE272362,IU_PDA_HM5,PT_5,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,3038,304,1000,-0.5964707531910998,-0.23634216408926328,-0.5589734701580654,0.058248588272113155,-0.3601285891018365,0.027972027972027972,True
