title,geo_accession,tissue,treatment,tissue.type,dcc_id,sample_id,roi_id,patient_id,aoi_type,caf_mycaf,pancaf_matrix,myeloid_macrophage,spp1_tam,tgfb_emt,ifn_apc,immune_core,t_cell,b_plasma,tumor_aggressive,tumor_epithelial
"57.3,stroma [DSP-1001660005322-B-F05]",GSM7681130,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-F05.dcc,57.3,57.3,57,stroma,2.87989872629981,2.21536845788899,-0.242472956074312,-0.349758797797552,0.795062206321025,-0.511599624041424,-0.697844705343546,-0.848091741883157,,-0.439346965334068,-0.566915369111317
"63.1,tumor [DSP-1001660005322-B-F06]",GSM7681131,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005322-B-F06.dcc,63.1,63.1,63,tumor,-0.678636568166301,-0.491762845676113,-0.437640459893305,0.0414349263038556,0.00341994144214743,0.0744969683319699,0.0630109158822467,-0.413735791670341,,0.121692195975645,0.475794136966236
"63.1,stroma [DSP-1001660005322-B-F07]",GSM7681132,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-F07.dcc,63.1,63.1,63,stroma,-0.336646009371898,-0.167680408609621,0.376806584185778,-0.207222824984934,-0.478483541647255,-0.233050148615658,0.267271240878475,0.771964912788668,,-0.191621728278745,-0.787009992673054
"63.2,tumor [DSP-1001660005322-B-F08]",GSM7681133,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005322-B-F08.dcc,63.2,63.2,63,tumor,-0.591765302589624,-0.440815830664652,-0.795049817178066,0.0338042239421189,0.139003489203684,0.0628972202271645,-0.151914939782044,-0.209233527190567,,0.287837854395593,0.808310849196084
"63.2,stroma [DSP-1001660005322-B-F09]",GSM7681134,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-F09.dcc,63.2,63.2,63,stroma,0.278150795222658,0.377209918168382,0.786518943808976,0.0246054119247646,0.254879706266655,-0.0777550710902028,0.316466660775731,0.474966775426894,,-0.392963915632568,-0.733993213224006
"63.3,stroma [DSP-1001660005322-B-F11]",GSM7681136,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-F11.dcc,63.3,63.3,63,stroma,0.0247096653549447,0.146246689702018,0.787010464586754,-0.456949164941065,0.214774570653827,1.00900198269258,1.40751963885725,0.424406119513354,,-0.346185165700769,-0.923371263562514
"64.1,tumor [DSP-1001660005322-B-F12]",GSM7681137,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005322-B-F12.dcc,64.1,64.1,64,tumor,-0.467835024684109,-0.570396162647899,-0.377895652282485,0.550625917898801,-0.435517763188253,-0.214917707197344,-0.432593762221255,-0.793780520868964,,0.0852997222596725,0.046709595306543
"64.1,stroma [DSP-1001660005322-B-G01]",GSM7681138,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-G01.dcc,64.1,64.1,64,stroma,1.2717306500712,0.907358740641886,-0.0346635938559321,-0.449839624916092,-0.066878375340516,0.0493518335048068,0.202959149197278,0.672805883731944,,-0.37008318366627,-0.381220604839731
"64.2,stroma [DSP-1001660005322-B-G03]",GSM7681140,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-G03.dcc,64.2,64.2,64,stroma,2.02786749495687,1.68661922100519,-0.00483431118927042,-0.368467585197575,1.06083662739167,-0.219190931419891,0.363930948894602,-0.0651065142108976,,0.815672791326037,-0.687578847041385
"64.3,tumor [DSP-1001660005322-B-G04]",GSM7681141,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005322-B-G04.dcc,64.3,64.3,64,tumor,-0.49276540770195,-0.630633492012296,-0.26624442536179,0.0327149184699781,-0.349128086083866,-0.0334320550902344,-0.520479734076629,-0.418201348859593,,0.364666418368078,0.481380649838746
"64.3,stroma [DSP-1001660005322-B-G05]",GSM7681142,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-G05.dcc,64.3,64.3,64,stroma,1.50697371364572,1.07358512048686,-0.0916621344509197,-0.244787088492624,-0.106096720507208,-0.193179018882941,-0.114669288898932,-0.0246373950159419,,-0.293540088370204,-0.210081619987023
"64.4,tumor [DSP-1001660005322-B-G06]",GSM7681143,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005322-B-G06.dcc,64.4,64.4,64,tumor,-0.619420185983718,-0.312817399834082,-0.13030852217286,-0.313827766748713,-0.245085426250647,-0.390493356625157,-0.190407481283598,0.10155204446642,,0.155963860461943,0.125498615028242
"64.4,stroma [DSP-1001660005322-B-G07]",GSM7681144,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005322-B-G07.dcc,64.4,64.4,64,stroma,0.596382753518589,0.345467010786545,-0.074160343726109,-0.322455619292555,0.326703848890981,-0.221247714216833,0.442854675147027,0.605194041710182,,0.0115783187750631,-0.863007006532561
"58.1,tumor [DSP-1001660005322-B-G08]",GSM7681145,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005322-B-G08.dcc,58.1,58.1,58,tumor,-0.68342077444436,-0.533596370309948,-0.650632750923199,0.0350234618200595,-0.0430887919596803,-0.413049842176471,-0.285171875623572,-0.587389893405665,,-0.119965803818727,2.13523345068175
"58.1,stroma [DSP-1001660005322-B-G09]",GSM7681146,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-G09.dcc,58.1,58.1,58,stroma,-0.0955987514445919,0.120769557858624,0.449042582844445,-0.151870177652945,-0.1719863996826,-0.108759707557058,0.30089000605604,-0.0105280508278953,,-0.505477669885783,-0.599060520710151
"58.2,tumor [DSP-1001660005322-B-G10]",GSM7681147,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005322-B-G10.dcc,58.2,58.2,58,tumor,-0.630749370976978,-0.728999463415787,-0.416243355867435,-0.0867089736491238,-0.263368686167452,-0.479276181149922,-0.296194893428691,-0.711703768479821,,-0.0443642420684635,1.24083290297439
"58.2,stroma [DSP-1001660005322-B-G11]",GSM7681148,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-G11.dcc,58.2,58.2,58,stroma,0.0661235503122524,-0.0488259200354977,0.50413435797871,-0.163110388215356,-0.0625190979077212,-0.00456536854240689,0.387041964572808,-0.0345560193848594,,-0.499967927759194,-0.620521747699769
"58.3,tumor [DSP-1001660005322-B-G12]",GSM7681149,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005322-B-G12.dcc,58.3,58.3,58,tumor,-0.68216339247882,-0.652642429865851,-0.631306317736033,0.00623499005817642,-0.320074542771808,-0.697166100019409,-0.550137033066789,-0.68927906113032,,0.190458614935506,1.59760958688795
"58.3,stroma [DSP-1001660005322-B-H01]",GSM7681150,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-H01.dcc,58.3,58.3,58,stroma,0.00691838836733628,0.183668566673095,0.384128302902884,-0.155235810719647,-0.0757689883276627,0.117200819059154,0.234813787972863,0.269444902058047,,-0.498356283872797,-0.658703118153014
"59.1,tumor [DSP-1001660005322-B-H02]",GSM7681151,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005322-B-H02.dcc,59.1,59.1,59,tumor,-0.366735784963283,-0.302043504917346,-0.678823611325398,0.234172931799255,-0.221554078449271,-0.669324298535605,-0.874305656355024,-0.543789991304797,,0.392363521070233,1.2338194617579
"59.1,stroma [DSP-1001660005322-B-H03]",GSM7681152,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-H03.dcc,59.1,59.1,59,stroma,2.21845681367834,1.9811365195462,0.28159084035259,-0.0993982631665137,0.685593447092602,-0.255406687963006,-0.0603649595205961,-0.203924821425657,,-0.435906936437337,-0.508134842712504
"59.2,tumor [DSP-1001660005322-B-H04]",GSM7681153,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005322-B-H04.dcc,59.2,59.2,59,tumor,-0.587938388483335,-0.683648443624065,-0.627539218272581,0.317654325735104,-0.616967616089259,-0.633480626479342,-0.630516003606237,-0.764525794909175,,-0.30090970408219,1.08989283576297
"59.2,stroma [DSP-1001660005322-B-H05]",GSM7681154,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-H05.dcc,59.2,59.2,59,stroma,0.266808574723438,-0.373112572092208,0.0687556402150344,0.0542565215526154,-0.26739213435661,-0.524811542212457,-0.427390861073131,-0.222820267388142,,-0.49661873972837,-0.441275970516758
"59.3,tumor [DSP-1001660005322-B-H06]",GSM7681155,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005322-B-H06.dcc,59.3,59.3,59,tumor,-0.480560765569875,-0.361680910385558,-0.847609825677791,0.276233434180115,0.0911459825637851,-0.730458806134844,-0.77438970217589,-1.03049400693127,,0.657521731728052,2.82996833895182
"59.3,stroma [DSP-1001660005322-B-H07]",GSM7681156,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005322-B-H07.dcc,59.3,59.3,59,stroma,1.58746979447474,1.14316123209699,0.576353303811639,-0.14218339684228,0.57730409952755,0.0460237649122445,0.254385878051847,0.631428376674219,,-0.590395964674694,-0.733112004481834
"5.1,tumor [DSP-1001660005323-A-A02]",GSM7681158,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-A02.dcc,5.1,5.1,5,tumor,-0.765803318341506,-0.492241984211612,-0.889121046377438,-0.0270949825372526,-0.132635395086829,-0.279945388867995,-0.514271256651537,-0.284802507506364,,0.0447949724738635,0.763985661812897
"5.1,stroma [DSP-1001660005323-A-A03]",GSM7681159,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-A03.dcc,5.1,5.1,5,stroma,-0.782508031176331,-0.230355873830077,-0.475472287595505,-0.800280914065343,0.56928351499007,-0.945516045493477,-0.365583148306269,0.215486803051447,,-0.213587055155681,0.00893577740576197
"5.2,tumor [DSP-1001660005323-A-A04]",GSM7681160,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-A04.dcc,5.2,5.2,5,tumor,-0.545553902770976,-0.118428944203298,-0.78808856825334,-0.272447384467005,-0.315559181063587,-0.608988134785066,-0.0185471802781626,0.789589386723162,,0.577549074649104,0.213950382855927
"5.3,stroma [DSP-1001660005323-A-A07]",GSM7681163,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-A07.dcc,5.3,5.3,5,stroma,-0.782636412632737,-0.461977020550967,-0.170130480183435,0.173192257643353,0.0735571573304396,-1.03052573267856,-0.279527302693664,1.02852664879142,,0.164019645029467,-0.877518445820505
"5.4,tumor [DSP-1001660005323-A-A08]",GSM7681164,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-A08.dcc,5.4,5.4,5,tumor,-0.639349866056151,-0.295717708261608,-0.464304153682941,0.635012111321639,-0.356114798347665,0.281753857969338,-0.718765445706182,0.765132869640809,,0.249287189346431,-0.238481974661012
"5.5,stroma [DSP-1001660005323-A-A11]",GSM7681167,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-A11.dcc,5.5,5.5,5,stroma,-0.760439030681862,-0.624912611696473,-0.24639454919172,-0.0760773068428673,-0.278223049085664,-0.686040535145469,-0.188670640194259,0.283343386828369,,0.0985470694305656,-0.901428344062214
"9.1,tumor [DSP-1001660005323-A-A12]",GSM7681168,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-A12.dcc,9.1,9.1,9,tumor,-0.698619605189813,-0.76732933254365,-0.648402469453745,-0.155261059837888,-0.156067068287006,-0.701944905461403,-0.683767822931213,-0.734885501868859,,-0.390439035916263,0.704293507363054
"9.1,stroma [DSP-1001660005323-A-B01]",GSM7681169,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-B01.dcc,9.1,9.1,9,stroma,-0.0977289199299167,0.11238182131801,0.61171065485796,-0.568855347272392,-0.0827048285131126,-0.164796718907492,0.0872526000623975,0.345549218499342,,-0.663208592634979,-0.610343468632937
"9.2,tumor [DSP-1001660005323-A-B02]",GSM7681170,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-B02.dcc,9.2,9.2,9,tumor,-0.723917826058668,-0.784344486763712,-0.332540348163351,0.0407428891939697,-0.283231024149705,-0.590573176173418,-0.98383261071161,-0.771293555335676,,-0.0535925119139432,1.36207269184164
"9.2,stroma [DSP-1001660005323-A-B03]",GSM7681171,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-B03.dcc,9.2,9.2,9,stroma,0.137914778418917,0.193138121763724,1.37419867022267,-0.479486501876137,0.473919906053132,0.467491745023026,0.547760023561035,0.750747966900464,,-0.660470163768016,-0.561851857432161
"9.3,tumor [DSP-1001660005323-A-B04]",GSM7681172,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-B04.dcc,9.3,9.3,9,tumor,-0.636878622388407,-0.610529882663971,-0.334669443587458,0.458525243115522,-0.00184469725127091,-0.434164346685561,-0.704336104732645,-0.772226251238721,,0.764216595105848,1.10209521140086
"9.3,stroma [DSP-1001660005323-A-B05]",GSM7681173,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-B05.dcc,9.3,9.3,9,stroma,1.81903234920436,1.22613551415724,1.40320215819287,-0.236825812686233,0.672952532435375,0.0745566081419463,0.110314655789239,0.38565100908793,,-0.612806734225749,-0.709059306731277
"9.4,tumor [DSP-1001660005323-A-B06]",GSM7681174,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-B06.dcc,9.4,9.4,9,tumor,-0.701972511471805,-0.68127159041933,-0.517972619419798,0.0293176476304909,0.130783774938308,-0.522583964732694,-0.906470369625938,-0.990016978916185,,0.734721931055698,0.98555102707035
"9.4,stroma [DSP-1001660005323-A-B07]",GSM7681175,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-B07.dcc,9.4,9.4,9,stroma,1.31975989959569,0.900122294474677,1.20417252469571,-0.337769819146733,0.254926572327322,0.266605389605447,0.668702719528182,0.747365596709034,,-0.454045349126743,-0.449644624046154
"9.5,tumor [DSP-1001660005323-A-B08]",GSM7681176,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-B08.dcc,9.5,9.5,9,tumor,-0.689027007066525,-0.461845155120887,0.214956171851992,0.370372203997254,-0.391534472385964,-0.332715755760772,-0.0226960779928463,-0.504276835489899,,-0.390838652130558,-0.23650828963053
"9.5,stroma [DSP-1001660005323-A-B09]",GSM7681177,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-B09.dcc,9.5,9.5,9,stroma,-0.337494665237243,-0.256816752875311,1.60786941843789,-0.397975687652562,0.0165025262473132,0.18491193653113,0.542723732899041,1.07777776362539,,-0.742991269098662,-0.715648315390277
"23.1,tumor [DSP-1001660005323-A-B10]",GSM7681178,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-B10.dcc,23.1,23.1,23,tumor,-0.689299731562836,-0.555418006922853,-0.759041784718938,-0.183166576789043,-0.0812728530698147,0.348000278114722,0.271205494420818,-0.0796872331102422,,-0.362529373654649,0.354325391338099
"23.1,stroma [DSP-1001660005323-A-B11]",GSM7681179,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-B11.dcc,23.1,23.1,23,stroma,-0.0628088368915662,0.357867753917804,0.347496763631714,-0.450763144614935,0.242461288587839,0.401115507034771,0.190808972705928,0.447273530543939,,-0.597669326289611,-0.466953099547343
"23.2,tumor [DSP-1001660005323-A-B12]",GSM7681180,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-B12.dcc,23.2,23.2,23,tumor,-0.736727343864946,-0.746266905898806,-0.570209045674873,-0.276982202495726,-0.4517579816378,1.11767230345543,0.162250524590564,-0.25333118144328,,0.1211284836991,0.112519828471166
"23.2,stroma [DSP-1001660005323-A-C01]",GSM7681181,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-C01.dcc,23.2,23.2,23,stroma,-0.422871331536192,-0.0806273640563198,0.480465353613337,-0.466803612134245,0.0617164325033255,1.18907475223986,0.991368262295459,0.505175668218089,,-0.361812992990877,-0.480121349577722
"23.3,tumor [DSP-1001660005323-A-C02]",GSM7681182,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-C02.dcc,23.3,23.3,23,tumor,-0.733489682067369,-0.672028084094443,-0.578375767447083,-0.421588570109821,-0.168366321089635,1.40456685416275,0.877891311601524,-0.332695230671675,,-0.176786725163483,0.262291166273398
"23.3,stroma [DSP-1001660005323-A-C03]",GSM7681183,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-C03.dcc,23.3,23.3,23,stroma,-0.249126845635594,-0.115388623819117,-0.0817772722709146,-0.477957032995574,0.148659853143466,1.49440947043673,2.4543172395405,1.1688213199108,,-0.654525004511384,-0.517831632056978
"23.4,tumor [DSP-1001660005323-A-C04]",GSM7681184,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-C04.dcc,23.4,23.4,23,tumor,-0.711156904557787,-0.608377462037129,-0.650081729756478,-0.0590225599676768,-0.086663455727053,-0.204230909634467,-0.285530647981538,-0.569331525378419,,-0.316253757437821,0.415980098800944
"23.4,stroma [DSP-1001660005323-A-C05]",GSM7681185,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-C05.dcc,23.4,23.4,23,stroma,-0.172288805911265,0.404012214397904,0.954289036710271,-0.670578795116651,0.360539855610928,0.608871275583915,1.08585726241299,1.6764737883215,,-0.630514386747189,-0.569673152583179
"23.5,tumor [DSP-1001660005323-A-C06]",GSM7681186,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-C06.dcc,23.5,23.5,23,tumor,-0.508927762328223,-0.476896481231587,-0.696524950185768,-0.0474038540301315,-0.135182510949499,1.87410258648098,-0.1365757753688,-0.587463331814044,,1.32147204414745,0.881315351840411
"23.5,stroma [DSP-1001660005323-A-C07]",GSM7681187,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-C07.dcc,23.5,23.5,23,stroma,1.52222893359807,1.71909585217183,1.45743058944991,0.469731975786385,0.3705050969375,0.886454427926642,0.462683505733892,0.250326675777743,,-0.28079298527238,-0.508607691882985
"27.1,tumor [DSP-1001660005323-A-C08]",GSM7681188,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-C08.dcc,27.1,27.1,27,tumor,-0.669141158201317,-0.53318797660008,-0.851783193890034,0.111911606959865,0.12556538428487,0.679514631770413,0.153158529647055,-0.364843029984347,,0.253550374008673,0.28132337773549
"27.1,stroma [DSP-1001660005323-A-C09]",GSM7681189,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-C09.dcc,27.1,27.1,27,stroma,0.384011486391632,0.488751647554992,1.75308281236419,-0.480402641310673,0.352760152539023,1.5168806465331,1.43827985523154,0.784597243296849,,-0.711612567558826,-0.843851222751515
"27.2,tumor [DSP-1001660005323-A-C10]",GSM7681190,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-C10.dcc,27.2,27.2,27,tumor,-0.326871397119884,-0.442391271522342,-0.537259979589044,0.111437826526706,0.195052709703136,0.494632873875063,-0.542245597047934,-0.47258300426616,,1.16425504031504,0.696493701970766
"27.2,stroma [DSP-1001660005323-A-C11]",GSM7681191,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-C11.dcc,27.2,27.2,27,stroma,0.928730402536492,1.09756884796286,1.72022121369358,-0.585004696600997,0.231236304110641,0.9428335780246,0.982863460002324,1.23525914832618,,-0.640130126082354,-0.858420570098264
"27.3,tumor [DSP-1001660005323-A-C12]",GSM7681192,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-C12.dcc,27.3,27.3,27,tumor,-0.488940988850445,-0.463701120567576,-0.528271813220353,0.0560742853842023,0.202375425516694,0.730447736603544,-0.359357873309824,-0.692648614102637,,0.753794620067082,0.319433508126302
"27.3,stroma [DSP-1001660005323-A-D01]",GSM7681193,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-D01.dcc,27.3,27.3,27,stroma,0.68322114593606,0.426864432278124,1.3697603443217,-0.607416692403966,0.240161837332111,1.48229514636749,0.78980360798578,0.775330569229149,,-0.616871416449883,-0.730900693602837
"27.4,tumor [DSP-1001660005323-A-D02]",GSM7681194,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-D02.dcc,27.4,27.4,27,tumor,-0.419672858319032,-0.506515082433324,-0.464065990042459,0.340205979442037,0.524271224961688,0.414790525079332,-0.72840874786045,-0.74635498356792,,0.587843631639672,0.417231965467178
"27.4,stroma [DSP-1001660005323-A-D03]",GSM7681195,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-D03.dcc,27.4,27.4,27,stroma,0.938215806299011,0.615811587775015,1.34619226075537,-0.336539583057012,0.354287982436048,1.1382323463775,0.747115556581699,0.542312422050384,,-0.646691426625505,-0.713091574550128
"27.5,tumor [DSP-1001660005323-A-D04]",GSM7681196,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-D04.dcc,27.5,27.5,27,tumor,-0.203540756340595,-0.263811658333472,-0.557548972127594,0.417129598232755,-0.0329617780574635,0.425940656394767,-0.434041695938922,-0.52431600372462,,0.600970086083008,0.540832530320068
"27.5,stroma [DSP-1001660005323-A-D05]",GSM7681197,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-D05.dcc,27.5,27.5,27,stroma,0.886675059844927,0.525919723958867,2.42425265878363,-0.632155772089723,0.295744309290791,1.50723100092484,1.45129431981433,1.02300822239316,,-0.604860345900187,-0.715319947775107
"32.1,tumor [DSP-1001660005323-A-D06]",GSM7681198,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-D06.dcc,32.1,32.1,32,tumor,-0.801782719622535,-0.780061092176047,-0.936305949324761,0.258893758602242,-0.51760357604768,-0.142700352925265,-0.55509601873676,-0.713623024806222,,0.0492067896331649,0.374615159672869
"32.1,stroma [DSP-1001660005323-A-D07]",GSM7681199,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-D07.dcc,32.1,32.1,32,stroma,-0.788551392598371,-0.443486176144314,-0.85738177248789,-0.238507688152107,-0.0440532914786979,-0.598818837710779,0.106663091942959,1.35409462133476,,-0.352186159018389,0.00608794301872274
"32.2,tumor [DSP-1001660005323-A-D08]",GSM7681200,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-D08.dcc,32.2,32.2,32,tumor,-0.819985723815746,-0.729689708220113,-0.754278378604426,0.62876035273613,-0.589636491917015,-0.410325639990938,-0.803837187979715,-0.709892554696074,,-0.435486192000103,0.500589976253927
"32.2,stroma [DSP-1001660005323-A-D09]",GSM7681201,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-D09.dcc,32.2,32.2,32,stroma,-0.807180897705258,-0.500368488692996,0.056856954400815,0.352762713186952,0.0363614213900308,-0.815725003099309,-0.368780139001788,0.796098083992558,,-0.525619882555634,0.119759802755504
"32.3,tumor [DSP-1001660005323-A-D10]",GSM7681202,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-D10.dcc,32.3,32.3,32,tumor,-0.807932170855118,-0.812829320826979,-0.725519433747799,0.436269010314446,-0.671728217766583,-0.187535226959739,-0.641244190841493,-0.871032129154757,,-0.139200617259975,0.62796883834382
"32.3,stroma [DSP-1001660005323-A-D11]",GSM7681203,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-D11.dcc,32.3,32.3,32,stroma,-0.8291082388966,-0.370529690357635,-0.702755823085072,-0.00476255575201824,-0.0409574823474409,-0.749453258551048,-0.559151029111275,-0.00756110193181106,,-0.431431662146526,0.157944288447136
"32.4,tumor [DSP-1001660005323-A-D12]",GSM7681204,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-D12.dcc,32.4,32.4,32,tumor,-0.811146289318455,-0.73008292953649,-0.569865759397343,0.541343026002408,-0.617148649711036,-0.26152843599938,-0.758874159312538,-0.667157402989689,,-0.0669493966235857,0.604974187490359
"32.5,tumor [DSP-1001660005323-A-E02]",GSM7681206,Pancreatic Ductal Adenocarcinoma,Naïve,tumor,DSP-1001660005323-A-E02.dcc,32.5,32.5,32,tumor,-0.808948283103911,-0.658945626671743,-0.553654121651155,0.319468910462176,-0.32331848453684,-0.240722695580997,-0.623376226596045,-0.844315109070644,,-0.307777736464819,0.405968168372326
"32.5,stroma [DSP-1001660005323-A-E03]",GSM7681207,Pancreatic Ductal Adenocarcinoma,Naïve,stroma,DSP-1001660005323-A-E03.dcc,32.5,32.5,32,stroma,-0.676686868993978,-0.466209640252288,-0.768808697128022,-0.0476918472723915,0.173995668061171,-0.924062217964971,-0.683227038396582,0.91816495930034,,-0.515221276374048,0.0655337094325673
"34.1,tumor [DSP-1001660005323-A-E04]",GSM7681208,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-E04.dcc,34.1,34.1,34,tumor,-0.768182511268649,-0.829803193393965,-0.59025424277828,0.829022093384884,0.0135224417085805,-0.133952473679451,-1.00330648159916,-0.583137905162948,,0.232367344027364,2.1636288360375
"34.1,stroma [DSP-1001660005323-A-E05]",GSM7681209,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-E05.dcc,34.1,34.1,34,stroma,0.046456503510309,0.477772037974602,-0.292303705913866,0.232684468561804,0.576264223708809,-0.264556469250753,-0.611297514506255,-0.267107610612742,,-0.25191320255943,-0.16897927116471
"34.2,tumor [DSP-1001660005323-A-E06]",GSM7681210,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-E06.dcc,34.2,34.2,34,tumor,-0.67316719173967,-0.575504481249111,-0.828215455082249,1.06337057398742,0.159288236580856,-0.213815119873024,-0.946044970704861,-0.858795365222831,,0.872642099456971,0.927078759839043
"34.2,stroma [DSP-1001660005323-A-E07]",GSM7681211,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-E07.dcc,34.2,34.2,34,stroma,0.286588558717937,0.546130764409725,-0.0159538110555373,-0.487840105003073,0.438399620911063,0.371084987314231,0.858468679379924,1.06317861987492,,-0.251575846787971,-0.665582695278341
"34.3,tumor [DSP-1001660005323-A-E08]",GSM7681212,Pancreatic Ductal Adenocarcinoma,Treated,tumor,DSP-1001660005323-A-E08.dcc,34.3,34.3,34,tumor,-0.640007803855827,-0.703925864600678,-0.909027415776047,0.0128294687638438,0.983712853798484,0.0751860332446739,-0.562258686096922,-0.89439163931617,,1.16877992013507,0.99129046267918
"34.3,stroma [DSP-1001660005323-A-E09]",GSM7681213,Pancreatic Ductal Adenocarcinoma,Treated,stroma,DSP-1001660005323-A-E09.dcc,34.3,34.3,34,stroma,0.323813248282674,0.903641623665746,1.15390620485896,-0.365154021945635,0.643154504004056,0.71420231365323,1.22872736869111,3.5588125750097,,-0.34818907748495,-0.659114291527643
